Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-07T00:00:00+01:00,5013573,19017
Bayern,09,2023-02-07T00:00:00+01:00,6674666,28153
Berlin,11,2023-02-07T00:00:00+01:00,1419519,5459
Brandenburg,12,2023-02-07T00:00:00+01:00,1104813,6445
Bremen,04,2023-02-07T00:00:00+01:00,301320,956
Hamburg,02,2023-02-07T00:00:00+01:00,802972,3551
Hessen,06,2023-02-07T00:00:00+01:00,2890480,12213
Mecklenburg-Vorpommern,13,2023-02-07T00:00:00+01:00,707390,2737
Niedersachsen,03,2023-02-07T00:00:00+01:00,3823456,13265
Nordrhein-Westfalen,05,2023-02-07T00:00:00+01:00,7926862,30887
Rheinland-Pfalz,07,2023-02-07T00:00:00+01:00,1744450,6845
Saarland,10,2023-02-07T00:00:00+01:00,485228,2093
Sachsen,14,2023-02-07T00:00:00+01:00,1945715,16745
Sachsen-Anhalt,15,2023-02-07T00:00:00+01:00,954649,6242
Schleswig-Holstein,01,2023-02-07T00:00:00+01:00,1168226,3448
Thüringen,16,2023-02-07T00:00:00+01:00,878904,8236
