Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-10-20T00:00:00+02:00,60721,1936
Bayern,2020-10-20T00:00:00+02:00,80880,2720
Berlin,2020-10-20T00:00:00+02:00,21905,241
Brandenburg,2020-10-20T00:00:00+02:00,5574,174
Bremen,2020-10-20T00:00:00+02:00,3630,63
Hamburg,2020-10-20T00:00:00+02:00,10003,281
Hessen,2020-10-20T00:00:00+02:00,26558,584
Mecklenburg-Vorpommern,2020-10-20T00:00:00+02:00,1719,21
Niedersachsen,2020-10-20T00:00:00+02:00,26356,717
Nordrhein-Westfalen,2020-10-20T00:00:00+02:00,92694,1963
Rheinland-Pfalz,2020-10-20T00:00:00+02:00,13957,265
Saarland,2020-10-20T00:00:00+02:00,4437,177
Sachsen,2020-10-20T00:00:00+02:00,10520,259
Sachsen-Anhalt,2020-10-20T00:00:00+02:00,3334,71
Schleswig-Holstein,2020-10-20T00:00:00+02:00,5879,163
Thüringen,2020-10-20T00:00:00+02:00,5000,201
