Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-19T00:00:00+01:00,123941,2369
Bayern,09,2020-11-19T00:00:00+01:00,168358,3314
Berlin,11,2020-11-19T00:00:00+01:00,52068,401
Brandenburg,12,2020-11-19T00:00:00+01:00,13947,262
Bremen,04,2020-11-19T00:00:00+01:00,8749,103
Hamburg,02,2020-11-19T00:00:00+01:00,21076,318
Hessen,06,2020-11-19T00:00:00+01:00,70200,961
Mecklenburg-Vorpommern,13,2020-11-19T00:00:00+01:00,4787,47
Niedersachsen,03,2020-11-19T00:00:00+01:00,58346,951
Nordrhein-Westfalen,05,2020-11-19T00:00:00+01:00,216809,2819
Rheinland-Pfalz,07,2020-11-19T00:00:00+01:00,35065,391
Saarland,10,2020-11-19T00:00:00+01:00,10627,231
Sachsen,14,2020-11-19T00:00:00+01:00,38769,582
Sachsen-Anhalt,15,2020-11-19T00:00:00+01:00,8944,113
Schleswig-Holstein,01,2020-11-19T00:00:00+01:00,12124,229
Thüringen,16,2020-11-19T00:00:00+01:00,12106,279
