Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-02-17T00:00:00+01:00,90509,304
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-02-17T00:00:00+01:00,23770,135
Biberach,Baden-Württemberg,08426000,2023-02-17T00:00:00+01:00,98831,334
Bodenseekreis,Baden-Württemberg,08435000,2023-02-17T00:00:00+01:00,92019,393
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-02-17T00:00:00+01:00,116147,407
Böblingen,Baden-Württemberg,08115000,2023-02-17T00:00:00+01:00,183573,541
Calw,Baden-Württemberg,08235000,2023-02-17T00:00:00+01:00,70553,363
Emmendingen,Baden-Württemberg,08316000,2023-02-17T00:00:00+01:00,80507,291
Enzkreis,Baden-Württemberg,08236000,2023-02-17T00:00:00+01:00,94954,359
Esslingen,Baden-Württemberg,08116000,2023-02-17T00:00:00+01:00,242272,1030
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-02-17T00:00:00+01:00,105514,318
Freudenstadt,Baden-Württemberg,08237000,2023-02-17T00:00:00+01:00,55962,267
Göppingen,Baden-Württemberg,08117000,2023-02-17T00:00:00+01:00,112673,425
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-02-17T00:00:00+01:00,61839,179
Heidenheim,Baden-Württemberg,08135000,2023-02-17T00:00:00+01:00,63320,379
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-02-17T00:00:00+01:00,59201,299
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-02-17T00:00:00+01:00,167548,522
Hohenlohekreis,Baden-Württemberg,08126000,2023-02-17T00:00:00+01:00,54801,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-02-17T00:00:00+01:00,130053,419
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-02-17T00:00:00+01:00,209305,773
Konstanz,Baden-Württemberg,08335000,2023-02-17T00:00:00+01:00,124272,452
Ludwigsburg,Baden-Württemberg,08118000,2023-02-17T00:00:00+01:00,232412,763
Lörrach,Baden-Württemberg,08336000,2023-02-17T00:00:00+01:00,94208,476
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-02-17T00:00:00+01:00,61472,249
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-02-17T00:00:00+01:00,135240,548
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-02-17T00:00:00+01:00,71109,235
Ortenaukreis,Baden-Württemberg,08317000,2023-02-17T00:00:00+01:00,211118,957
Ostalbkreis,Baden-Württemberg,08136000,2023-02-17T00:00:00+01:00,150805,633
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-02-17T00:00:00+01:00,59114,347
Rastatt,Baden-Württemberg,08216000,2023-02-17T00:00:00+01:00,113554,444
Ravensburg,Baden-Württemberg,08436000,2023-02-17T00:00:00+01:00,130312,240
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-02-17T00:00:00+01:00,196386,722
Reutlingen,Baden-Württemberg,08415000,2023-02-17T00:00:00+01:00,131510,566
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-02-17T00:00:00+01:00,243902,902
Rottweil,Baden-Württemberg,08325000,2023-02-17T00:00:00+01:00,67411,308
