Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-01-20T00:00:00+01:00,89817,298
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-01-20T00:00:00+01:00,23563,133
Biberach,Baden-Württemberg,08426000,2023-01-20T00:00:00+01:00,97993,333
Bodenseekreis,Baden-Württemberg,08435000,2023-01-20T00:00:00+01:00,91531,388
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-01-20T00:00:00+01:00,115307,404
Böblingen,Baden-Württemberg,08115000,2023-01-20T00:00:00+01:00,182057,539
Calw,Baden-Württemberg,08235000,2023-01-20T00:00:00+01:00,70114,353
Emmendingen,Baden-Württemberg,08316000,2023-01-20T00:00:00+01:00,79622,290
Enzkreis,Baden-Württemberg,08236000,2023-01-20T00:00:00+01:00,94326,359
Esslingen,Baden-Württemberg,08116000,2023-01-20T00:00:00+01:00,240786,1003
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-01-20T00:00:00+01:00,104622,317
Freudenstadt,Baden-Württemberg,08237000,2023-01-20T00:00:00+01:00,55587,262
Göppingen,Baden-Württemberg,08117000,2023-01-20T00:00:00+01:00,111845,419
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-01-20T00:00:00+01:00,61332,171
Heidenheim,Baden-Württemberg,08135000,2023-01-20T00:00:00+01:00,62805,375
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-01-20T00:00:00+01:00,58769,294
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-01-20T00:00:00+01:00,165600,500
Hohenlohekreis,Baden-Württemberg,08126000,2023-01-20T00:00:00+01:00,54525,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-01-20T00:00:00+01:00,129276,412
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-01-20T00:00:00+01:00,207733,767
Konstanz,Baden-Württemberg,08335000,2023-01-20T00:00:00+01:00,123632,452
Ludwigsburg,Baden-Württemberg,08118000,2023-01-20T00:00:00+01:00,230688,762
Lörrach,Baden-Württemberg,08336000,2023-01-20T00:00:00+01:00,93707,476
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-01-20T00:00:00+01:00,60976,245
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-01-20T00:00:00+01:00,134417,542
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-01-20T00:00:00+01:00,70435,233
Ortenaukreis,Baden-Württemberg,08317000,2023-01-20T00:00:00+01:00,209571,947
