Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-14T00:00:00+01:00,305815,7741
Bayern,09,2021-02-14T00:00:00+01:00,420472,11679
Berlin,11,2021-02-14T00:00:00+01:00,124711,2604
Brandenburg,12,2021-02-14T00:00:00+01:00,73087,2790
Bremen,04,2021-02-14T00:00:00+01:00,16909,310
Hamburg,02,2021-02-14T00:00:00+01:00,48865,1196
Hessen,06,2021-02-14T00:00:00+01:00,180444,5448
Mecklenburg-Vorpommern,13,2021-02-14T00:00:00+01:00,22276,628
Niedersachsen,03,2021-02-14T00:00:00+01:00,153187,3836
Nordrhein-Westfalen,05,2021-02-14T00:00:00+01:00,509494,12096
Rheinland-Pfalz,07,2021-02-14T00:00:00+01:00,97640,2877
Saarland,10,2021-02-14T00:00:00+01:00,27593,817
Sachsen,14,2021-02-14T00:00:00+01:00,187317,7127
Sachsen-Anhalt,15,2021-02-14T00:00:00+01:00,56457,2109
Schleswig-Holstein,01,2021-02-14T00:00:00+01:00,39539,1126
Thüringen,16,2021-02-14T00:00:00+01:00,70755,2576
