Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-21T00:00:00+02:00,412646,9113
Bayern,09,2021-04-21T00:00:00+02:00,562346,13823
Berlin,11,2021-04-21T00:00:00+02:00,160475,3162
Brandenburg,12,2021-04-21T00:00:00+02:00,97666,3479
Bremen,04,2021-04-21T00:00:00+02:00,23794,440
Hamburg,02,2021-04-21T00:00:00+02:00,68739,1438
Hessen,06,2021-04-21T00:00:00+02:00,246957,6675
Mecklenburg-Vorpommern,13,2021-04-21T00:00:00+02:00,36939,945
Niedersachsen,03,2021-04-21T00:00:00+02:00,223866,5158
Nordrhein-Westfalen,05,2021-04-21T00:00:00+02:00,690253,15057
Rheinland-Pfalz,07,2021-04-21T00:00:00+02:00,131645,3481
Saarland,10,2021-04-21T00:00:00+02:00,35144,944
Sachsen,14,2021-04-21T00:00:00+02:00,248072,8791
Sachsen-Anhalt,15,2021-04-21T00:00:00+02:00,84455,2964
Schleswig-Holstein,01,2021-04-21T00:00:00+02:00,55907,1486
Thüringen,16,2021-04-21T00:00:00+02:00,109288,3678
