Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-05-28T00:00:00+02:00,8634,178
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-05-28T00:00:00+02:00,2052,63
Biberach,Baden-Württemberg,08426000,2021-05-28T00:00:00+02:00,8553,170
Bodenseekreis,Baden-Württemberg,08435000,2021-05-28T00:00:00+02:00,7622,154
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-05-28T00:00:00+02:00,8387,180
Böblingen,Baden-Württemberg,08115000,2021-05-28T00:00:00+02:00,16653,270
Calw,Baden-Württemberg,08235000,2021-05-28T00:00:00+02:00,8134,181
Emmendingen,Baden-Württemberg,08316000,2021-05-28T00:00:00+02:00,6109,157
Enzkreis,Baden-Württemberg,08236000,2021-05-28T00:00:00+02:00,9494,246
Esslingen,Baden-Württemberg,08116000,2021-05-28T00:00:00+02:00,25850,530
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-05-28T00:00:00+02:00,7371,154
Freudenstadt,Baden-Württemberg,08237000,2021-05-28T00:00:00+02:00,5228,154
Göppingen,Baden-Württemberg,08117000,2021-05-28T00:00:00+02:00,12405,231
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-05-28T00:00:00+02:00,5060,61
Heidenheim,Baden-Württemberg,08135000,2021-05-28T00:00:00+02:00,5928,154
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-05-28T00:00:00+02:00,8527,130
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-05-28T00:00:00+02:00,15881,198
Hohenlohekreis,Baden-Württemberg,08126000,2021-05-28T00:00:00+02:00,5584,113
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-05-28T00:00:00+02:00,10614,200
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-05-28T00:00:00+02:00,18239,456
Konstanz,Baden-Württemberg,08335000,2021-05-28T00:00:00+02:00,11303,291
Ludwigsburg,Baden-Württemberg,08118000,2021-05-28T00:00:00+02:00,26247,505
Lörrach,Baden-Württemberg,08336000,2021-05-28T00:00:00+02:00,9748,287
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-05-28T00:00:00+02:00,5023,88
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-05-28T00:00:00+02:00,16135,298
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-05-28T00:00:00+02:00,6248,138
Ortenaukreis,Baden-Württemberg,08317000,2021-05-28T00:00:00+02:00,18817,559
Ostalbkreis,Baden-Württemberg,08136000,2021-05-28T00:00:00+02:00,15245,393
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-05-28T00:00:00+02:00,7498,184
Rastatt,Baden-Württemberg,08216000,2021-05-28T00:00:00+02:00,9810,192
Ravensburg,Baden-Württemberg,08436000,2021-05-28T00:00:00+02:00,10754,132
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-05-28T00:00:00+02:00,19782,351
Reutlingen,Baden-Württemberg,08415000,2021-05-28T00:00:00+02:00,13408,261
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-05-28T00:00:00+02:00,22219,406
Rottweil,Baden-Württemberg,08325000,2021-05-28T00:00:00+02:00,7555,158
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-05-28T00:00:00+02:00,9664,201
Schwäbisch Hall,Baden-Württemberg,08127000,2021-05-28T00:00:00+02:00,11283,246
Sigmaringen,Baden-Württemberg,08437000,2021-05-28T00:00:00+02:00,5473,81
Stuttgart,Baden-Württemberg,08111000,2021-05-28T00:00:00+02:00,29031,390
Tuttlingen,Baden-Württemberg,08327000,2021-05-28T00:00:00+02:00,7430,143
Tübingen,Baden-Württemberg,08416000,2021-05-28T00:00:00+02:00,9212,175
