Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-10-08T00:00:00+02:00,10055,182
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-10-08T00:00:00+02:00,2579,70
Biberach,Baden-Württemberg,08426000,2021-10-08T00:00:00+02:00,10255,187
Bodenseekreis,Baden-Württemberg,08435000,2021-10-08T00:00:00+02:00,9220,166
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-10-08T00:00:00+02:00,9984,193
Böblingen,Baden-Württemberg,08115000,2021-10-08T00:00:00+02:00,19931,286
Calw,Baden-Württemberg,08235000,2021-10-08T00:00:00+02:00,9408,187
Emmendingen,Baden-Württemberg,08316000,2021-10-08T00:00:00+02:00,7244,165
Enzkreis,Baden-Württemberg,08236000,2021-10-08T00:00:00+02:00,10999,267
Esslingen,Baden-Württemberg,08116000,2021-10-08T00:00:00+02:00,30180,564
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-10-08T00:00:00+02:00,9092,168
Freudenstadt,Baden-Württemberg,08237000,2021-10-08T00:00:00+02:00,6244,162
Göppingen,Baden-Württemberg,08117000,2021-10-08T00:00:00+02:00,14916,253
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-10-08T00:00:00+02:00,5951,65
Heidenheim,Baden-Württemberg,08135000,2021-10-08T00:00:00+02:00,7266,168
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-10-08T00:00:00+02:00,10298,143
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-10-08T00:00:00+02:00,18905,210
Hohenlohekreis,Baden-Württemberg,08126000,2021-10-08T00:00:00+02:00,6498,139
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-10-08T00:00:00+02:00,12662,227
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-10-08T00:00:00+02:00,21978,492
Konstanz,Baden-Württemberg,08335000,2021-10-08T00:00:00+02:00,13169,303
Ludwigsburg,Baden-Württemberg,08118000,2021-10-08T00:00:00+02:00,30855,523
Lörrach,Baden-Württemberg,08336000,2021-10-08T00:00:00+02:00,11391,308
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-10-08T00:00:00+02:00,6014,91
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-10-08T00:00:00+02:00,19464,311
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-10-08T00:00:00+02:00,7200,143
Ortenaukreis,Baden-Württemberg,08317000,2021-10-08T00:00:00+02:00,22391,591
Ostalbkreis,Baden-Württemberg,08136000,2021-10-08T00:00:00+02:00,17608,421
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-10-08T00:00:00+02:00,9386,211
Rastatt,Baden-Württemberg,08216000,2021-10-08T00:00:00+02:00,11551,206
Ravensburg,Baden-Württemberg,08436000,2021-10-08T00:00:00+02:00,12883,147
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-10-08T00:00:00+02:00,23724,373
Reutlingen,Baden-Württemberg,08415000,2021-10-08T00:00:00+02:00,15845,278
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-10-08T00:00:00+02:00,26178,451
Rottweil,Baden-Württemberg,08325000,2021-10-08T00:00:00+02:00,9152,169
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-10-08T00:00:00+02:00,12061,219
Schwäbisch Hall,Baden-Württemberg,08127000,2021-10-08T00:00:00+02:00,12493,266
Sigmaringen,Baden-Württemberg,08437000,2021-10-08T00:00:00+02:00,6606,89
Stuttgart,Baden-Württemberg,08111000,2021-10-08T00:00:00+02:00,35568,503
Tuttlingen,Baden-Württemberg,08327000,2021-10-08T00:00:00+02:00,8751,162
Tübingen,Baden-Württemberg,08416000,2021-10-08T00:00:00+02:00,10931,189
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-10-08T00:00:00+02:00,6878,86
Waldshut,Baden-Württemberg,08337000,2021-10-08T00:00:00+02:00,8582,219
Zollernalbkreis,Baden-Württemberg,08417000,2021-10-08T00:00:00+02:00,10704,179
Aichach-Friedberg,Bayern,09771000,2021-10-08T00:00:00+02:00,6076,101
