Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-02-11T00:00:00+01:00,1657536,13875
Bayern,09,2022-02-11T00:00:00+01:00,2192235,20802
Berlin,11,2022-02-11T00:00:00+01:00,639573,4164
Brandenburg,12,2022-02-11T00:00:00+01:00,419304,5075
Bremen,04,2022-02-11T00:00:00+01:00,101574,662
Hamburg,02,2022-02-11T00:00:00+01:00,304233,2201
Hessen,06,2022-02-11T00:00:00+01:00,891495,8955
Mecklenburg-Vorpommern,13,2022-02-11T00:00:00+01:00,183068,1686
Niedersachsen,03,2022-02-11T00:00:00+01:00,815363,7202
Nordrhein-Westfalen,05,2022-02-11T00:00:00+01:00,2475864,21456
Rheinland-Pfalz,07,2022-02-11T00:00:00+01:00,467219,4859
Saarland,10,2022-02-11T00:00:00+01:00,127278,1351
Sachsen,14,2022-02-11T00:00:00+01:00,803439,14204
Sachsen-Anhalt,15,2022-02-11T00:00:00+01:00,317709,4663
Schleswig-Holstein,01,2022-02-11T00:00:00+01:00,262969,2029
Thüringen,16,2022-02-11T00:00:00+01:00,350853,6495
