Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-01T00:00:00+02:00,4390666,16943
Bayern,09,2022-09-01T00:00:00+02:00,5845343,25435
Berlin,11,2022-09-01T00:00:00+02:00,1230732,4765
Brandenburg,12,2022-09-01T00:00:00+02:00,921301,5862
Bremen,04,2022-09-01T00:00:00+02:00,250356,828
Hamburg,02,2022-09-01T00:00:00+02:00,711397,2963
Hessen,06,2022-09-01T00:00:00+02:00,2412743,10922
Mecklenburg-Vorpommern,13,2022-09-01T00:00:00+02:00,583579,2415
Niedersachsen,03,2022-09-01T00:00:00+02:00,3097943,10476
Nordrhein-Westfalen,05,2022-09-01T00:00:00+02:00,6596841,27058
Rheinland-Pfalz,07,2022-09-01T00:00:00+02:00,1447378,6064
Saarland,10,2022-09-01T00:00:00+02:00,397805,1823
Sachsen,14,2022-09-01T00:00:00+02:00,1713068,15900
Sachsen-Anhalt,15,2022-09-01T00:00:00+02:00,820803,5649
Schleswig-Holstein,01,2022-09-01T00:00:00+02:00,982332,2825
Thüringen,16,2022-09-01T00:00:00+02:00,782266,7566
