Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-28T00:00:00+01:00,999926,12850
Bayern,09,2021-12-28T00:00:00+01:00,1312256,19481
Berlin,11,2021-12-28T00:00:00+01:00,323160,3996
Brandenburg,12,2021-12-28T00:00:00+01:00,237189,4627
Bremen,04,2021-12-28T00:00:00+01:00,46297,597
Hamburg,02,2021-12-28T00:00:00+01:00,135954,1970
Hessen,06,2021-12-28T00:00:00+01:00,471579,8525
Mecklenburg-Vorpommern,13,2021-12-28T00:00:00+01:00,97799,1460
Niedersachsen,03,2021-12-28T00:00:00+01:00,434150,6789
Nordrhein-Westfalen,05,2021-12-28T00:00:00+01:00,1358668,20168
Rheinland-Pfalz,07,2021-12-28T00:00:00+01:00,274595,4587
Saarland,10,2021-12-28T00:00:00+01:00,72885,1233
Sachsen,14,2021-12-28T00:00:00+01:00,642597,12668
Sachsen-Anhalt,15,2021-12-28T00:00:00+01:00,220915,4199
Schleswig-Holstein,01,2021-12-28T00:00:00+01:00,114915,1880
Thüringen,16,2021-12-28T00:00:00+01:00,283484,5775
