Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-08-27T00:00:00+02:00,9169,180
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-08-27T00:00:00+02:00,2261,66
Biberach,Baden-Württemberg,08426000,2021-08-27T00:00:00+02:00,9182,178
Bodenseekreis,Baden-Württemberg,08435000,2021-08-27T00:00:00+02:00,8145,159
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-08-27T00:00:00+02:00,8948,192
Böblingen,Baden-Württemberg,08115000,2021-08-27T00:00:00+02:00,17767,275
Calw,Baden-Württemberg,08235000,2021-08-27T00:00:00+02:00,8530,183
Emmendingen,Baden-Württemberg,08316000,2021-08-27T00:00:00+02:00,6359,158
Enzkreis,Baden-Württemberg,08236000,2021-08-27T00:00:00+02:00,9942,263
Esslingen,Baden-Württemberg,08116000,2021-08-27T00:00:00+02:00,27413,558
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-08-27T00:00:00+02:00,7991,164
Freudenstadt,Baden-Württemberg,08237000,2021-08-27T00:00:00+02:00,5556,159
Göppingen,Baden-Württemberg,08117000,2021-08-27T00:00:00+02:00,13369,245
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-08-27T00:00:00+02:00,5448,65
Heidenheim,Baden-Württemberg,08135000,2021-08-27T00:00:00+02:00,6383,161
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-08-27T00:00:00+02:00,9195,137
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-08-27T00:00:00+02:00,16711,203
Hohenlohekreis,Baden-Württemberg,08126000,2021-08-27T00:00:00+02:00,5885,135
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-08-27T00:00:00+02:00,11386,222
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-08-27T00:00:00+02:00,19332,480
Konstanz,Baden-Württemberg,08335000,2021-08-27T00:00:00+02:00,12017,296
Ludwigsburg,Baden-Württemberg,08118000,2021-08-27T00:00:00+02:00,27969,520
Lörrach,Baden-Württemberg,08336000,2021-08-27T00:00:00+02:00,10479,303
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-08-27T00:00:00+02:00,5460,90
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-08-27T00:00:00+02:00,17215,306
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-08-27T00:00:00+02:00,6528,142
Ortenaukreis,Baden-Württemberg,08317000,2021-08-27T00:00:00+02:00,19929,576
Ostalbkreis,Baden-Württemberg,08136000,2021-08-27T00:00:00+02:00,16201,412
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-08-27T00:00:00+02:00,8008,199
Rastatt,Baden-Württemberg,08216000,2021-08-27T00:00:00+02:00,10438,196
Ravensburg,Baden-Württemberg,08436000,2021-08-27T00:00:00+02:00,11552,142
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-08-27T00:00:00+02:00,21075,360
Reutlingen,Baden-Württemberg,08415000,2021-08-27T00:00:00+02:00,14181,273
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-08-27T00:00:00+02:00,23691,443
Rottweil,Baden-Württemberg,08325000,2021-08-27T00:00:00+02:00,8074,163
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-08-27T00:00:00+02:00,10382,214
Schwäbisch Hall,Baden-Württemberg,08127000,2021-08-27T00:00:00+02:00,11747,261
Sigmaringen,Baden-Württemberg,08437000,2021-08-27T00:00:00+02:00,5766,85
Stuttgart,Baden-Württemberg,08111000,2021-08-27T00:00:00+02:00,31413,489
Tuttlingen,Baden-Württemberg,08327000,2021-08-27T00:00:00+02:00,7931,157
Tübingen,Baden-Württemberg,08416000,2021-08-27T00:00:00+02:00,9719,182
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-08-27T00:00:00+02:00,6172,85
Waldshut,Baden-Württemberg,08337000,2021-08-27T00:00:00+02:00,7843,211
Zollernalbkreis,Baden-Württemberg,08417000,2021-08-27T00:00:00+02:00,9559,176
Aichach-Friedberg,Bayern,09771000,2021-08-27T00:00:00+02:00,5401,101
Altötting,Bayern,09171000,2021-08-27T00:00:00+02:00,6316,210
Amberg,Bayern,09361000,2021-08-27T00:00:00+02:00,1862,24
Amberg-Sulzbach,Bayern,09371000,2021-08-27T00:00:00+02:00,4931,160
Ansbach (Stadt),Bayern,09561000,2021-08-27T00:00:00+02:00,1930,45
Ansbach (Landkreis),Bayern,09571000,2021-08-27T00:00:00+02:00,8567,197
Aschaffenburg (Stadt),Bayern,09661000,2021-08-27T00:00:00+02:00,3677,115
Aschaffenburg (Landkreis),Bayern,09671000,2021-08-27T00:00:00+02:00,8260,215
Augsburg (Stadt),Bayern,09761000,2021-08-27T00:00:00+02:00,18896,406
Augsburg (Landkreis),Bayern,09772000,2021-08-27T00:00:00+02:00,11854,235
Bad Kissingen,Bayern,09672000,2021-08-27T00:00:00+02:00,3725,104
Bad Tölz-Wolfratshausen,Bayern,09173000,2021-08-27T00:00:00+02:00,5314,80
Bamberg (Stadt),Bayern,09461000,2021-08-27T00:00:00+02:00,3320,108
Bamberg (Landkreis),Bayern,09471000,2021-08-27T00:00:00+02:00,5837,146
Bayreuth (Stadt),Bayern,09462000,2021-08-27T00:00:00+02:00,3562,110
Bayreuth (Landkreis),Bayern,09472000,2021-08-27T00:00:00+02:00,5014,163
Berchtesgadener Land,Bayern,09172000,2021-08-27T00:00:00+02:00,6397,102
Cham,Bayern,09372000,2021-08-27T00:00:00+02:00,7237,183
Coburg (Stadt),Bayern,09463000,2021-08-27T00:00:00+02:00,2444,92
Coburg (Landkreis),Bayern,09473000,2021-08-27T00:00:00+02:00,4951,161
Dachau,Bayern,09174000,2021-08-27T00:00:00+02:00,8642,143
Deggendorf,Bayern,09271000,2021-08-27T00:00:00+02:00,7211,160
Dillingen a.d. Donau,Bayern,09773000,2021-08-27T00:00:00+02:00,4080,127
Dingolfing-Landau,Bayern,09279000,2021-08-27T00:00:00+02:00,6140,99
Donau-Ries,Bayern,09779000,2021-08-27T00:00:00+02:00,6244,165
Ebersberg,Bayern,09175000,2021-08-27T00:00:00+02:00,6618,181
Eichstätt,Bayern,09176000,2021-08-27T00:00:00+02:00,5347,86
Erding,Bayern,09177000,2021-08-27T00:00:00+02:00,7249,119
Erlangen,Bayern,09562000,2021-08-27T00:00:00+02:00,4150,95
Erlangen-Höchstadt,Bayern,09572000,2021-08-27T00:00:00+02:00,5627,132
Forchheim,Bayern,09474000,2021-08-27T00:00:00+02:00,4917,113
Freising,Bayern,09178000,2021-08-27T00:00:00+02:00,8680,137
Freyung-Grafenau,Bayern,09272000,2021-08-27T00:00:00+02:00,4967,128
Fürstenfeldbruck,Bayern,09179000,2021-08-27T00:00:00+02:00,10162,141
Fürth (Stadt),Bayern,09563000,2021-08-27T00:00:00+02:00,7963,225
Fürth (Landkreis),Bayern,09573000,2021-08-27T00:00:00+02:00,5492,209
Garmisch-Partenkirchen,Bayern,09180000,2021-08-27T00:00:00+02:00,3727,88
Günzburg,Bayern,09774000,2021-08-27T00:00:00+02:00,7160,110
Haßberge,Bayern,09674000,2021-08-27T00:00:00+02:00,4173,87
Hof (Stadt),Bayern,09464000,2021-08-27T00:00:00+02:00,4031,117
Hof (Landkreis),Bayern,09475000,2021-08-27T00:00:00+02:00,6454,157
Ingolstadt,Bayern,09161000,2021-08-27T00:00:00+02:00,6487,115
Kaufbeuren,Bayern,09762000,2021-08-27T00:00:00+02:00,2486,56
Kelheim,Bayern,09273000,2021-08-27T00:00:00+02:00,6112,110
Kempten (Allgäu),Bayern,09763000,2021-08-27T00:00:00+02:00,3388,49
Kitzingen,Bayern,09675000,2021-08-27T00:00:00+02:00,3413,87
Kronach,Bayern,09476000,2021-08-27T00:00:00+02:00,4288,96
Kulmbach,Bayern,09477000,2021-08-27T00:00:00+02:00,4135,117
Landsberg am Lech,Bayern,09181000,2021-08-27T00:00:00+02:00,4265,71
Landshut (Stadt),Bayern,09261000,2021-08-27T00:00:00+02:00,4231,117
Landshut (Landkreis),Bayern,09274000,2021-08-27T00:00:00+02:00,8258,169
Lichtenfels,Bayern,09478000,2021-08-27T00:00:00+02:00,3643,85
Lindau (Bodensee),Bayern,09776000,2021-08-27T00:00:00+02:00,3552,63
Main-Spessart,Bayern,09677000,2021-08-27T00:00:00+02:00,4914,216
Memmingen,Bayern,09764000,2021-08-27T00:00:00+02:00,2367,26
Miesbach,Bayern,09182000,2021-08-27T00:00:00+02:00,4728,83
Miltenberg,Bayern,09676000,2021-08-27T00:00:00+02:00,6248,130
Mühldorf a. Inn,Bayern,09183000,2021-08-27T00:00:00+02:00,7215,155
München (Stadt),Bayern,09162000,2021-08-27T00:00:00+02:00,77460,1276
München (Landkreis),Bayern,09184000,2021-08-27T00:00:00+02:00,16033,294
Neu-Ulm,Bayern,09775000,2021-08-27T00:00:00+02:00,7986,122
Neuburg-Schrobenhausen,Bayern,09185000,2021-08-27T00:00:00+02:00,4399,81
Neumarkt i.d. OPf.,Bayern,09373000,2021-08-27T00:00:00+02:00,6763,142
Neustadt a.d. Aisch-Bad Windsheim,Bayern,09575000,2021-08-27T00:00:00+02:00,4481,107
Neustadt a.d. Waldnaab,Bayern,09374000,2021-08-27T00:00:00+02:00,5358,188
Nürnberg,Bayern,09564000,2021-08-27T00:00:00+02:00,35709,970
Nürnberger Land,Bayern,09574000,2021-08-27T00:00:00+02:00,7617,189
Oberallgäu,Bayern,09780000,2021-08-27T00:00:00+02:00,6178,90
Ostallgäu,Bayern,09777000,2021-08-27T00:00:00+02:00,7422,134
Passau (Stadt),Bayern,09262000,2021-08-27T00:00:00+02:00,3459,118
Passau (Landkreis),Bayern,09275000,2021-08-27T00:00:00+02:00,13113,377
Pfaffenhofen a.d. Ilm,Bayern,09186000,2021-08-27T00:00:00+02:00,5853,159
Regen,Bayern,09276000,2021-08-27T00:00:00+02:00,5676,164
Regensburg (Stadt),Bayern,09362000,2021-08-27T00:00:00+02:00,7409,93
Regensburg (Landkreis),Bayern,09375000,2021-08-27T00:00:00+02:00,8575,210
Rhön-Grabfeld,Bayern,09673000,2021-08-27T00:00:00+02:00,3598,89
Rosenheim (Stadt),Bayern,09163000,2021-08-27T00:00:00+02:00,4186,67
Rosenheim (Landkreis),Bayern,09187000,2021-08-27T00:00:00+02:00,14470,464
Roth,Bayern,09576000,2021-08-27T00:00:00+02:00,5808,174
Rottal-Inn,Bayern,09277000,2021-08-27T00:00:00+02:00,7778,183
Schwabach,Bayern,09565000,2021-08-27T00:00:00+02:00,2203,105
Schwandorf,Bayern,09376000,2021-08-27T00:00:00+02:00,8638,157
Schweinfurt (Stadt),Bayern,09662000,2021-08-27T00:00:00+02:00,3316,94
Schweinfurt (Landkreis),Bayern,09678000,2021-08-27T00:00:00+02:00,5307,139
Starnberg,Bayern,09188000,2021-08-27T00:00:00+02:00,5380,114
Straubing,Bayern,09263000,2021-08-27T00:00:00+02:00,2450,87
Straubing-Bogen,Bayern,09278000,2021-08-27T00:00:00+02:00,5520,141
Tirschenreuth,Bayern,09377000,2021-08-27T00:00:00+02:00,5390,265
Traunstein,Bayern,09189000,2021-08-27T00:00:00+02:00,11386,217
Unterallgäu,Bayern,09778000,2021-08-27T00:00:00+02:00,7544,169
Weiden i.d. OPf.,Bayern,09363000,2021-08-27T00:00:00+02:00,2793,98
Weilheim-Schongau,Bayern,09190000,2021-08-27T00:00:00+02:00,5449,84
Weißenburg-Gunzenhausen,Bayern,09577000,2021-08-27T00:00:00+02:00,4040,118
Wunsiedel i. Fichtelgebirge,Bayern,09479000,2021-08-27T00:00:00+02:00,5089,199
Würzburg (Stadt),Bayern,09663000,2021-08-27T00:00:00+02:00,4857,124
Würzburg (Landkreis),Bayern,09679000,2021-08-27T00:00:00+02:00,4642,73
Berlin Charlottenburg-Wilmersdorf,Berlin,,2021-08-27T00:00:00+02:00,16481,302
Berlin Friedrichshain-Kreuzberg,Berlin,,2021-08-27T00:00:00+02:00,15944,169
Berlin Lichtenberg,Berlin,,2021-08-27T00:00:00+02:00,12869,257
Berlin Marzahn-Hellersdorf,Berlin,,2021-08-27T00:00:00+02:00,11626,250
Berlin Mitte,Berlin,,2021-08-27T00:00:00+02:00,24024,304
Berlin Neukölln,Berlin,,2021-08-27T00:00:00+02:00,22528,417
Berlin Pankow,Berlin,,2021-08-27T00:00:00+02:00,16083,222
Berlin Reinickendorf,Berlin,,2021-08-27T00:00:00+02:00,14884,300
Berlin Spandau,Berlin,,2021-08-27T00:00:00+02:00,14764,258
Berlin Steglitz-Zehlendorf,Berlin,,2021-08-27T00:00:00+02:00,13044,416
Berlin Tempelhof-Schöneberg,Berlin,,2021-08-27T00:00:00+02:00,18710,479
Berlin Treptow-Köpenick,Berlin,,2021-08-27T00:00:00+02:00,10333,217
Barnim,Brandenburg,12060000,2021-08-27T00:00:00+02:00,6261,225
Brandenburg an der Havel,Brandenburg,12051000,2021-08-27T00:00:00+02:00,2371,89
Cottbus,Brandenburg,12052000,2021-08-27T00:00:00+02:00,6131,206
Dahme-Spreewald,Brandenburg,12061000,2021-08-27T00:00:00+02:00,7269,253
Elbe-Elster,Brandenburg,12062000,2021-08-27T00:00:00+02:00,7229,247
Frankfurt (Oder),Brandenburg,12053000,2021-08-27T00:00:00+02:00,2311,113
Havelland,Brandenburg,12063000,2021-08-27T00:00:00+02:00,6528,182
Märkisch-Oderland,Brandenburg,12064000,2021-08-27T00:00:00+02:00,7102,276
Oberhavel,Brandenburg,12065000,2021-08-27T00:00:00+02:00,8640,307
Oberspreewald-Lausitz,Brandenburg,12066000,2021-08-27T00:00:00+02:00,7252,261
Oder-Spree,Brandenburg,12067000,2021-08-27T00:00:00+02:00,8364,314
Ostprignitz-Ruppin,Brandenburg,12068000,2021-08-27T00:00:00+02:00,4217,155
Potsdam,Brandenburg,12054000,2021-08-27T00:00:00+02:00,7366,244
Potsdam-Mittelmark,Brandenburg,12069000,2021-08-27T00:00:00+02:00,8108,211
Prignitz,Brandenburg,12070000,2021-08-27T00:00:00+02:00,3303,164
Spree-Neiße,Brandenburg,12071000,2021-08-27T00:00:00+02:00,7705,200
Teltow-Fläming,Brandenburg,12072000,2021-08-27T00:00:00+02:00,7116,209
Uckermark,Brandenburg,12073000,2021-08-27T00:00:00+02:00,3977,166
Bremen,Bremen,04011000,2021-08-27T00:00:00+02:00,24197,391
Bremerhaven,Bremen,04012000,2021-08-27T00:00:00+02:00,4825,107
Hamburg,Hamburg,02000000,2021-08-27T00:00:00+02:00,84394,1641
Bergstraße,Hessen,06431000,2021-08-27T00:00:00+02:00,11794,330
Darmstadt,Hessen,06411000,2021-08-27T00:00:00+02:00,6305,154
Darmstadt-Dieburg,Hessen,06432000,2021-08-27T00:00:00+02:00,11649,312
Frankfurt am Main,Hessen,06412000,2021-08-27T00:00:00+02:00,42243,822
Fulda,Hessen,06631000,2021-08-27T00:00:00+02:00,13946,279
Gießen,Hessen,06531000,2021-08-27T00:00:00+02:00,14551,362
Groß-Gerau,Hessen,06433000,2021-08-27T00:00:00+02:00,15073,306
Hersfeld-Rotenburg,Hessen,06632000,2021-08-27T00:00:00+02:00,6322,189
Hochtaunuskreis,Hessen,06434000,2021-08-27T00:00:00+02:00,8737,214
Kassel (Stadt),Hessen,06611000,2021-08-27T00:00:00+02:00,8944,201
Kassel (Landkreis),Hessen,06633000,2021-08-27T00:00:00+02:00,8623,229
Lahn-Dill-Kreis,Hessen,06532000,2021-08-27T00:00:00+02:00,12684,221
Limburg-Weilburg,Hessen,06533000,2021-08-27T00:00:00+02:00,9600,283
Main-Kinzig-Kreis,Hessen,06435000,2021-08-27T00:00:00+02:00,23513,634
Main-Taunus-Kreis,Hessen,06436000,2021-08-27T00:00:00+02:00,9683,215
Marburg-Biedenkopf,Hessen,06534000,2021-08-27T00:00:00+02:00,11408,287
Odenwaldkreis,Hessen,06437000,2021-08-27T00:00:00+02:00,4615,172
Offenbach,Hessen,06438000,2021-08-27T00:00:00+02:00,19307,555
Offenbach am Main,Hessen,06413000,2021-08-27T00:00:00+02:00,9745,185
Rheingau-Taunus-Kreis,Hessen,06439000,2021-08-27T00:00:00+02:00,7586,188
Schwalm-Eder-Kreis,Hessen,06634000,2021-08-27T00:00:00+02:00,6951,245
Vogelsbergkreis,Hessen,06535000,2021-08-27T00:00:00+02:00,4158,107
Waldeck-Frankenberg,Hessen,06635000,2021-08-27T00:00:00+02:00,6567,155
Werra-Meißner-Kreis,Hessen,06636000,2021-08-27T00:00:00+02:00,3755,160
Wetteraukreis,Hessen,06440000,2021-08-27T00:00:00+02:00,13731,540
Wiesbaden,Hessen,06414000,2021-08-27T00:00:00+02:00,13918,281
Ludwigslust-Parchim,Mecklenburg-Vorpommern,13076000,2021-08-27T00:00:00+02:00,7596,269
Mecklenburgische Seenplatte,Mecklenburg-Vorpommern,13071000,2021-08-27T00:00:00+02:00,8842,162
Nordwestmecklenburg,Mecklenburg-Vorpommern,13074000,2021-08-27T00:00:00+02:00,4069,86
Rostock (Stadt),Mecklenburg-Vorpommern,13003000,2021-08-27T00:00:00+02:00,3562,44
Rostock (Landkreis),Mecklenburg-Vorpommern,13072000,2021-08-27T00:00:00+02:00,4677,151
Schwerin,Mecklenburg-Vorpommern,13004000,2021-08-27T00:00:00+02:00,2872,109
Vorpommern-Greifswald,Mecklenburg-Vorpommern,13075000,2021-08-27T00:00:00+02:00,10243,289
Vorpommern-Rügen,Mecklenburg-Vorpommern,13073000,2021-08-27T00:00:00+02:00,4054,79
Ammerland,Niedersachsen,03451000,2021-08-27T00:00:00+02:00,3331,64
Aurich,Niedersachsen,03452000,2021-08-27T00:00:00+02:00,3924,62
Braunschweig,Niedersachsen,03101000,2021-08-27T00:00:00+02:00,6973,189
Celle,Niedersachsen,03351000,2021-08-27T00:00:00+02:00,4965,66
Cloppenburg,Niedersachsen,03453000,2021-08-27T00:00:00+02:00,11140,168
Cuxhaven,Niedersachsen,03352000,2021-08-27T00:00:00+02:00,4807,180
Delmenhorst,Niedersachsen,03401000,2021-08-27T00:00:00+02:00,3737,69
Diepholz,Niedersachsen,03251000,2021-08-27T00:00:00+02:00,7409,109
Emden,Niedersachsen,03402000,2021-08-27T00:00:00+02:00,1405,14
Emsland,Niedersachsen,03454000,2021-08-27T00:00:00+02:00,13183,191
Friesland,Niedersachsen,03455000,2021-08-27T00:00:00+02:00,1680,42
Gifhorn,Niedersachsen,03151000,2021-08-27T00:00:00+02:00,6423,191
Goslar,Niedersachsen,03153000,2021-08-27T00:00:00+02:00,2783,137
Grafschaft Bentheim,Niedersachsen,03456000,2021-08-27T00:00:00+02:00,5683,125
Göttingen,Niedersachsen,03159000,2021-08-27T00:00:00+02:00,8418,272
Hameln-Pyrmont,Niedersachsen,03252000,2021-08-27T00:00:00+02:00,4534,99
Harburg,Niedersachsen,03353000,2021-08-27T00:00:00+02:00,7038,113
Heidekreis,Niedersachsen,03358000,2021-08-27T00:00:00+02:00,3635,107
Helmstedt,Niedersachsen,03154000,2021-08-27T00:00:00+02:00,2550,95
Hildesheim,Niedersachsen,03254000,2021-08-27T00:00:00+02:00,9267,287
Holzminden,Niedersachsen,03255000,2021-08-27T00:00:00+02:00,1764,64
Leer,Niedersachsen,03457000,2021-08-27T00:00:00+02:00,4531,63
Lüchow-Dannenberg,Niedersachsen,03354000,2021-08-27T00:00:00+02:00,932,25
Lüneburg,Niedersachsen,03355000,2021-08-27T00:00:00+02:00,3965,65
