Bundesland,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,2020-07-08T00:00:00+02:00,35890,1837
Bayern,2020-07-08T00:00:00+02:00,48953,2607
Berlin,2020-07-08T00:00:00+02:00,8502,215
Brandenburg,2020-07-08T00:00:00+02:00,3476,168
Bremen,2020-07-08T00:00:00+02:00,1679,54
Hamburg,2020-07-08T00:00:00+02:00,5224,261
Hessen,2020-07-08T00:00:00+02:00,11012,512
Mecklenburg-Vorpommern,2020-07-08T00:00:00+02:00,805,20
Niedersachsen,2020-07-08T00:00:00+02:00,13748,639
Nordrhein-Westfalen,2020-07-08T00:00:00+02:00,44306,1696
Rheinland-Pfalz,2020-07-08T00:00:00+02:00,7100,235
Saarland,2020-07-08T00:00:00+02:00,2808,174
Sachsen,2020-07-08T00:00:00+02:00,5465,224
Sachsen-Anhalt,2020-07-08T00:00:00+02:00,1896,59
Schleswig-Holstein,2020-07-08T00:00:00+02:00,3194,153
Thüringen,2020-07-08T00:00:00+02:00,3283,182
