Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-20T00:00:00+02:00,408807,9085
Bayern,09,2021-04-20T00:00:00+02:00,557704,13771
Berlin,11,2021-04-20T00:00:00+02:00,159767,3153
Brandenburg,12,2021-04-20T00:00:00+02:00,97112,3469
Bremen,04,2021-04-20T00:00:00+02:00,23598,436
Hamburg,02,2021-04-20T00:00:00+02:00,68512,1434
Hessen,06,2021-04-20T00:00:00+02:00,244779,6648
Mecklenburg-Vorpommern,13,2021-04-20T00:00:00+02:00,36445,934
Niedersachsen,03,2021-04-20T00:00:00+02:00,222440,5136
Nordrhein-Westfalen,05,2021-04-20T00:00:00+02:00,684238,14974
Rheinland-Pfalz,07,2021-04-20T00:00:00+02:00,130750,3469
Saarland,10,2021-04-20T00:00:00+02:00,34855,943
Sachsen,14,2021-04-20T00:00:00+02:00,246518,8756
Sachsen-Anhalt,15,2021-04-20T00:00:00+02:00,83891,2952
Schleswig-Holstein,01,2021-04-20T00:00:00+02:00,55478,1480
Thüringen,16,2021-04-20T00:00:00+02:00,108414,3663
