Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-13T00:00:00+02:00,501741,10320
Bayern,09,2021-07-13T00:00:00+02:00,649045,15296
Berlin,11,2021-07-13T00:00:00+02:00,180640,3565
Brandenburg,12,2021-07-13T00:00:00+02:00,108829,3812
Bremen,04,2021-07-13T00:00:00+02:00,27551,488
Hamburg,02,2021-07-13T00:00:00+02:00,77689,1602
Hessen,06,2021-07-13T00:00:00+02:00,291828,7557
Mecklenburg-Vorpommern,13,2021-07-13T00:00:00+02:00,44187,1163
Niedersachsen,03,2021-07-13T00:00:00+02:00,261720,5799
Nordrhein-Westfalen,05,2021-07-13T00:00:00+02:00,818335,17217
Rheinland-Pfalz,07,2021-07-13T00:00:00+02:00,155658,3894
Saarland,10,2021-07-13T00:00:00+02:00,41628,1028
Sachsen,14,2021-07-13T00:00:00+02:00,286040,10104
Sachsen-Anhalt,15,2021-07-13T00:00:00+02:00,99287,3430
Schleswig-Holstein,01,2021-07-13T00:00:00+02:00,64094,1627
Thüringen,16,2021-07-13T00:00:00+02:00,128863,4357
