Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-20T00:00:00+01:00,1163858,13481
Bayern,09,2022-01-20T00:00:00+01:00,1505055,20236
Berlin,11,2022-01-20T00:00:00+01:00,426884,4073
Brandenburg,12,2022-01-20T00:00:00+01:00,285968,4947
Bremen,04,2022-01-20T00:00:00+01:00,70782,628
Hamburg,02,2022-01-20T00:00:00+01:00,187008,2057
Hessen,06,2022-01-20T00:00:00+01:00,575471,8712
Mecklenburg-Vorpommern,13,2022-01-20T00:00:00+01:00,122087,1599
Niedersachsen,03,2022-01-20T00:00:00+01:00,532232,7029
Nordrhein-Westfalen,05,2022-01-20T00:00:00+01:00,1628001,20840
Rheinland-Pfalz,07,2022-01-20T00:00:00+01:00,323295,4757
Saarland,10,2022-01-20T00:00:00+01:00,86221,1311
Sachsen,14,2022-01-20T00:00:00+01:00,687730,13886
Sachsen-Anhalt,15,2022-01-20T00:00:00+01:00,243422,4515
Schleswig-Holstein,01,2022-01-20T00:00:00+01:00,175545,1928
Thüringen,16,2022-01-20T00:00:00+01:00,306827,6316
