Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-26T00:00:00+01:00,995980,12784
Bayern,09,2021-12-26T00:00:00+01:00,1308233,19392
Berlin,11,2021-12-26T00:00:00+01:00,320057,3988
Brandenburg,12,2021-12-26T00:00:00+01:00,235398,4593
Bremen,04,2021-12-26T00:00:00+01:00,45984,589
Hamburg,02,2021-12-26T00:00:00+01:00,134896,1969
Hessen,06,2021-12-26T00:00:00+01:00,469661,8503
Mecklenburg-Vorpommern,13,2021-12-26T00:00:00+01:00,97262,1447
Niedersachsen,03,2021-12-26T00:00:00+01:00,430578,6763
Nordrhein-Westfalen,05,2021-12-26T00:00:00+01:00,1351905,20102
Rheinland-Pfalz,07,2021-12-26T00:00:00+01:00,273304,4572
Saarland,10,2021-12-26T00:00:00+01:00,72604,1230
Sachsen,14,2021-12-26T00:00:00+01:00,639608,12629
Sachsen-Anhalt,15,2021-12-26T00:00:00+01:00,219917,4190
Schleswig-Holstein,01,2021-12-26T00:00:00+01:00,113787,1871
Thüringen,16,2021-12-26T00:00:00+01:00,282207,5742
