Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-04T00:00:00+01:00,1028092,13081
Bayern,09,2022-01-04T00:00:00+01:00,1339875,19762
Berlin,11,2022-01-04T00:00:00+01:00,334980,4020
Brandenburg,12,2022-01-04T00:00:00+01:00,246686,4721
Bremen,04,2022-01-04T00:00:00+01:00,49816,605
Hamburg,02,2022-01-04T00:00:00+01:00,144341,1997
Hessen,06,2022-01-04T00:00:00+01:00,486335,8577
Mecklenburg-Vorpommern,13,2022-01-04T00:00:00+01:00,102370,1489
Niedersachsen,03,2022-01-04T00:00:00+01:00,449406,6844
Nordrhein-Westfalen,05,2022-01-04T00:00:00+01:00,1399691,20413
Rheinland-Pfalz,07,2022-01-04T00:00:00+01:00,281941,4659
Saarland,10,2022-01-04T00:00:00+01:00,75028,1254
Sachsen,14,2022-01-04T00:00:00+01:00,656458,13048
Sachsen-Anhalt,15,2022-01-04T00:00:00+01:00,227455,4286
Schleswig-Holstein,01,2022-01-04T00:00:00+01:00,123532,1889
Thüringen,16,2022-01-04T00:00:00+01:00,292402,5934
