Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-04-25T00:00:00+02:00,427854,9211
Bayern,09,2021-04-25T00:00:00+02:00,578061,13966
Berlin,11,2021-04-25T00:00:00+02:00,164103,3186
Brandenburg,12,2021-04-25T00:00:00+02:00,99879,3502
Bremen,04,2021-04-25T00:00:00+02:00,24539,444
Hamburg,02,2021-04-25T00:00:00+02:00,70156,1461
Hessen,06,2021-04-25T00:00:00+02:00,255088,6742
Mecklenburg-Vorpommern,13,2021-04-25T00:00:00+02:00,38520,964
Niedersachsen,03,2021-04-25T00:00:00+02:00,230846,5224
Nordrhein-Westfalen,05,2021-04-25T00:00:00+02:00,714360,15218
Rheinland-Pfalz,07,2021-04-25T00:00:00+02:00,135583,3514
Saarland,10,2021-04-25T00:00:00+02:00,36236,949
Sachsen,14,2021-04-25T00:00:00+02:00,254934,8933
Sachsen-Anhalt,15,2021-04-25T00:00:00+02:00,87365,3013
Schleswig-Holstein,01,2021-04-25T00:00:00+02:00,57351,1496
Thüringen,16,2021-04-25T00:00:00+02:00,112543,3741
