Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-01-13T00:00:00+01:00,1084432,13321
Bayern,09,2022-01-13T00:00:00+01:00,1413013,20090
Berlin,11,2022-01-13T00:00:00+01:00,381366,4058
Brandenburg,12,2022-01-13T00:00:00+01:00,265422,4849
Bremen,04,2022-01-13T00:00:00+01:00,61467,614
Hamburg,02,2022-01-13T00:00:00+01:00,161543,2036
Hessen,06,2022-01-13T00:00:00+01:00,526589,8661
Mecklenburg-Vorpommern,13,2022-01-13T00:00:00+01:00,112258,1550
Niedersachsen,03,2022-01-13T00:00:00+01:00,489079,6957
Nordrhein-Westfalen,05,2022-01-13T00:00:00+01:00,1504442,20699
Rheinland-Pfalz,07,2022-01-13T00:00:00+01:00,301636,4729
Saarland,10,2022-01-13T00:00:00+01:00,80323,1286
Sachsen,14,2022-01-13T00:00:00+01:00,674292,13652
Sachsen-Anhalt,15,2022-01-13T00:00:00+01:00,236108,4446
Schleswig-Holstein,01,2022-01-13T00:00:00+01:00,149589,1908
Thüringen,16,2022-01-13T00:00:00+01:00,301669,6195
