Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-27T00:00:00+02:00,500347,10222
Bayern,09,2021-06-27T00:00:00+02:00,647227,15241
Berlin,11,2021-06-27T00:00:00+02:00,180102,3556
Brandenburg,12,2021-06-27T00:00:00+02:00,108672,3794
Bremen,04,2021-06-27T00:00:00+02:00,27425,483
Hamburg,02,2021-06-27T00:00:00+02:00,77288,1590
Hessen,06,2021-06-27T00:00:00+02:00,290688,7504
Mecklenburg-Vorpommern,13,2021-06-27T00:00:00+02:00,44135,1152
Niedersachsen,03,2021-06-27T00:00:00+02:00,260905,5757
Nordrhein-Westfalen,05,2021-06-27T00:00:00+02:00,815785,17113
Rheinland-Pfalz,07,2021-06-27T00:00:00+02:00,155093,3882
Saarland,10,2021-06-27T00:00:00+02:00,41451,1019
Sachsen,14,2021-06-27T00:00:00+02:00,285776,10068
Sachsen-Anhalt,15,2021-06-27T00:00:00+02:00,99222,3425
Schleswig-Holstein,01,2021-06-27T00:00:00+02:00,63854,1620
Thüringen,16,2021-06-27T00:00:00+02:00,128740,4328
