Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-02T00:00:00+01:00,847047,11843
Bayern,09,2021-12-02T00:00:00+01:00,1153632,17739
Berlin,11,2021-12-02T00:00:00+01:00,279530,3844
Brandenburg,12,2021-12-02T00:00:00+01:00,182587,4162
Bremen,04,2021-12-02T00:00:00+01:00,40104,554
Hamburg,02,2021-12-02T00:00:00+01:00,115250,1897
Hessen,06,2021-12-02T00:00:00+01:00,419559,8173
Mecklenburg-Vorpommern,13,2021-12-02T00:00:00+01:00,73688,1337
Niedersachsen,03,2021-12-02T00:00:00+01:00,381715,6389
Nordrhein-Westfalen,05,2021-12-02T00:00:00+01:00,1191138,19075
Rheinland-Pfalz,07,2021-12-02T00:00:00+01:00,237282,4294
Saarland,10,2021-12-02T00:00:00+01:00,62542,1116
Sachsen,14,2021-12-02T00:00:00+01:00,513069,11079
Sachsen-Anhalt,15,2021-12-02T00:00:00+01:00,162416,3820
Schleswig-Holstein,01,2021-12-02T00:00:00+01:00,98142,1803
Thüringen,16,2021-12-02T00:00:00+01:00,219507,5053
