Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-10-26T00:00:00+01:00,69601,1972
Bayern,09,2020-10-26T00:00:00+01:00,91569,2746
Berlin,11,2020-10-26T00:00:00+01:00,26094,250
Brandenburg,12,2020-10-26T00:00:00+01:00,6515,184
Bremen,04,2020-10-26T00:00:00+01:00,4407,64
Hamburg,02,2020-10-26T00:00:00+01:00,11514,283
Hessen,06,2020-10-26T00:00:00+01:00,32852,611
Mecklenburg-Vorpommern,13,2020-10-26T00:00:00+01:00,2165,21
Niedersachsen,03,2020-10-26T00:00:00+01:00,30476,732
Nordrhein-Westfalen,05,2020-10-26T00:00:00+01:00,110516,2024
Rheinland-Pfalz,07,2020-10-26T00:00:00+01:00,16549,268
Saarland,10,2020-10-26T00:00:00+01:00,5321,179
Sachsen,14,2020-10-26T00:00:00+01:00,13653,278
Sachsen-Anhalt,15,2020-10-26T00:00:00+01:00,3994,74
Schleswig-Holstein,01,2020-10-26T00:00:00+01:00,6777,167
Thüringen,16,2020-10-26T00:00:00+01:00,5863,203
