Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-20T00:00:00+01:00,309999,7926
Bayern,09,2021-02-20T00:00:00+01:00,427177,12099
Berlin,11,2021-02-20T00:00:00+01:00,126573,2720
Brandenburg,12,2021-02-20T00:00:00+01:00,74598,2907
Bremen,04,2021-02-20T00:00:00+01:00,17340,321
Hamburg,02,2021-02-20T00:00:00+01:00,49901,1216
Hessen,06,2021-02-20T00:00:00+01:00,183697,5642
Mecklenburg-Vorpommern,13,2021-02-20T00:00:00+01:00,23218,685
Niedersachsen,03,2021-02-20T00:00:00+01:00,157928,4084
Nordrhein-Westfalen,05,2021-02-20T00:00:00+01:00,518759,12595
Rheinland-Pfalz,07,2021-02-20T00:00:00+01:00,99553,2989
Saarland,10,2021-02-20T00:00:00+01:00,28056,848
Sachsen,14,2021-02-20T00:00:00+01:00,189971,7443
Sachsen-Anhalt,15,2021-02-20T00:00:00+01:00,58168,2285
Schleswig-Holstein,01,2021-02-20T00:00:00+01:00,40796,1205
Thüringen,16,2021-02-20T00:00:00+01:00,73149,2731
