Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-20T00:00:00+02:00,5078963,19749
Bayern,09,2023-05-20T00:00:00+02:00,6765034,29684
Berlin,11,2023-05-20T00:00:00+02:00,1440700,5816
Brandenburg,12,2023-05-20T00:00:00+02:00,1120390,6660
Bremen,04,2023-05-20T00:00:00+02:00,305111,1012
Hamburg,02,2023-05-20T00:00:00+02:00,811011,3747
Hessen,06,2023-05-20T00:00:00+02:00,2940358,12823
Mecklenburg-Vorpommern,13,2023-05-20T00:00:00+02:00,717006,2845
Niedersachsen,03,2023-05-20T00:00:00+02:00,3879869,14364
Nordrhein-Westfalen,05,2023-05-20T00:00:00+02:00,8086950,32452
Rheinland-Pfalz,07,2023-05-20T00:00:00+02:00,1777443,7198
Saarland,10,2023-05-20T00:00:00+02:00,495556,2203
Sachsen,14,2023-05-20T00:00:00+02:00,1966374,17013
Sachsen-Anhalt,15,2023-05-20T00:00:00+02:00,967026,6394
Schleswig-Holstein,01,2023-05-20T00:00:00+02:00,1181793,3607
Thüringen,16,2023-05-20T00:00:00+02:00,888470,8428
