Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-17T00:00:00+01:00,2595673,14726
Bayern,09,2022-03-17T00:00:00+01:00,3389670,22010
Berlin,11,2022-03-17T00:00:00+01:00,825661,4310
Brandenburg,12,2022-03-17T00:00:00+01:00,613289,5329
Bremen,04,2022-03-17T00:00:00+01:00,130767,696
Hamburg,02,2022-03-17T00:00:00+01:00,388207,2344
Hessen,06,2022-03-17T00:00:00+01:00,1236716,9455
Mecklenburg-Vorpommern,13,2022-03-17T00:00:00+01:00,323039,1882
Niedersachsen,03,2022-03-17T00:00:00+01:00,1339696,7764
Nordrhein-Westfalen,05,2022-03-17T00:00:00+01:00,3675329,23002
Rheinland-Pfalz,07,2022-03-17T00:00:00+01:00,725862,5141
Saarland,10,2022-03-17T00:00:00+01:00,202150,1459
Sachsen,14,2022-03-17T00:00:00+01:00,1115062,14503
Sachsen-Anhalt,15,2022-03-17T00:00:00+01:00,512338,4881
Schleswig-Holstein,01,2022-03-17T00:00:00+01:00,410576,2203
Thüringen,16,2022-03-17T00:00:00+01:00,506106,6715
