Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-04T00:00:00+02:00,494695,10008
Bayern,09,2021-06-04T00:00:00+02:00,641339,14996
Berlin,11,2021-06-04T00:00:00+02:00,178931,3502
Brandenburg,12,2021-06-04T00:00:00+02:00,108462,3742
Bremen,04,2021-06-04T00:00:00+02:00,27195,475
Hamburg,02,2021-06-04T00:00:00+02:00,76465,1566
Hessen,06,2021-06-04T00:00:00+02:00,287892,7386
Mecklenburg-Vorpommern,13,2021-06-04T00:00:00+02:00,43949,1124
Niedersachsen,03,2021-06-04T00:00:00+02:00,259128,5652
Nordrhein-Westfalen,05,2021-06-04T00:00:00+02:00,808695,16833
Rheinland-Pfalz,07,2021-06-04T00:00:00+02:00,153433,3745
Saarland,10,2021-06-04T00:00:00+02:00,40979,1011
Sachsen,14,2021-06-04T00:00:00+02:00,284540,9777
Sachsen-Anhalt,15,2021-06-04T00:00:00+02:00,98723,3362
Schleswig-Holstein,01,2021-06-04T00:00:00+02:00,63283,1602
Thüringen,16,2021-06-04T00:00:00+02:00,127924,4245
