Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-05-30T00:00:00+02:00,491971,9940
Bayern,09,2021-05-30T00:00:00+02:00,638817,14939
Berlin,11,2021-05-30T00:00:00+02:00,178200,3481
Brandenburg,12,2021-05-30T00:00:00+02:00,108201,3727
Bremen,04,2021-05-30T00:00:00+02:00,27072,473
Hamburg,02,2021-05-30T00:00:00+02:00,76166,1563
Hessen,06,2021-05-30T00:00:00+02:00,286463,7325
Mecklenburg-Vorpommern,13,2021-05-30T00:00:00+02:00,43827,1120
Niedersachsen,03,2021-05-30T00:00:00+02:00,257956,5608
Nordrhein-Westfalen,05,2021-05-30T00:00:00+02:00,804733,16717
Rheinland-Pfalz,07,2021-05-30T00:00:00+02:00,152578,3724
Saarland,10,2021-05-30T00:00:00+02:00,40711,1006
Sachsen,14,2021-05-30T00:00:00+02:00,283590,9675
Sachsen-Anhalt,15,2021-05-30T00:00:00+02:00,98365,3313
Schleswig-Holstein,01,2021-05-30T00:00:00+02:00,63017,1593
Thüringen,16,2021-05-30T00:00:00+02:00,127481,4202
