Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-09-16T00:00:00+02:00,4434416,17193
Bayern,09,2022-09-16T00:00:00+02:00,5917500,25646
Berlin,11,2022-09-16T00:00:00+02:00,1247727,4786
Brandenburg,12,2022-09-16T00:00:00+02:00,937502,5888
Bremen,04,2022-09-16T00:00:00+02:00,254732,831
Hamburg,02,2022-09-16T00:00:00+02:00,720036,3012
Hessen,06,2022-09-16T00:00:00+02:00,2451450,11025
Mecklenburg-Vorpommern,13,2022-09-16T00:00:00+02:00,594441,2438
Niedersachsen,03,2022-09-16T00:00:00+02:00,3154597,10693
Nordrhein-Westfalen,05,2022-09-16T00:00:00+02:00,6699076,27251
Rheinland-Pfalz,07,2022-09-16T00:00:00+02:00,1472631,6126
Saarland,10,2022-09-16T00:00:00+02:00,403844,1841
Sachsen,14,2022-09-16T00:00:00+02:00,1735263,15966
Sachsen-Anhalt,15,2022-09-16T00:00:00+02:00,831239,5691
Schleswig-Holstein,01,2022-09-16T00:00:00+02:00,997507,2857
Thüringen,16,2022-09-16T00:00:00+02:00,791781,7601
