Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-10-12T00:00:00+02:00,84494,280
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-10-12T00:00:00+02:00,21673,111
Biberach,Baden-Württemberg,08426000,2022-10-12T00:00:00+02:00,92750,308
Bodenseekreis,Baden-Württemberg,08435000,2022-10-12T00:00:00+02:00,86189,358
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-10-12T00:00:00+02:00,106192,359
Böblingen,Baden-Württemberg,08115000,2022-10-12T00:00:00+02:00,169145,508
Calw,Baden-Württemberg,08235000,2022-10-12T00:00:00+02:00,65250,323
Emmendingen,Baden-Württemberg,08316000,2022-10-12T00:00:00+02:00,72513,261
Enzkreis,Baden-Württemberg,08236000,2022-10-12T00:00:00+02:00,85645,347
Esslingen,Baden-Württemberg,08116000,2022-10-12T00:00:00+02:00,220635,909
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-10-12T00:00:00+02:00,96325,282
Freudenstadt,Baden-Württemberg,08237000,2022-10-12T00:00:00+02:00,51927,245
Göppingen,Baden-Württemberg,08117000,2022-10-12T00:00:00+02:00,103539,407
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-10-12T00:00:00+02:00,56429,149
Heidenheim,Baden-Württemberg,08135000,2022-10-12T00:00:00+02:00,58562,335
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-10-12T00:00:00+02:00,55717,276
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-10-12T00:00:00+02:00,153060,360
Hohenlohekreis,Baden-Württemberg,08126000,2022-10-12T00:00:00+02:00,50923,193
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-10-12T00:00:00+02:00,119086,386
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-10-12T00:00:00+02:00,190589,735
Konstanz,Baden-Württemberg,08335000,2022-10-12T00:00:00+02:00,115363,444
Ludwigsburg,Baden-Württemberg,08118000,2022-10-12T00:00:00+02:00,213872,739
Lörrach,Baden-Württemberg,08336000,2022-10-12T00:00:00+02:00,86566,439
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-10-12T00:00:00+02:00,56969,214
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-10-12T00:00:00+02:00,125384,521
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-10-12T00:00:00+02:00,65493,226
Ortenaukreis,Baden-Württemberg,08317000,2022-10-12T00:00:00+02:00,194959,865
