Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-02-22T00:00:00+01:00,311157,7940
Bayern,09,2021-02-22T00:00:00+01:00,429024,12123
Berlin,11,2021-02-22T00:00:00+01:00,126898,2728
Brandenburg,12,2021-02-22T00:00:00+01:00,74955,2914
Bremen,04,2021-02-22T00:00:00+01:00,17485,327
Hamburg,02,2021-02-22T00:00:00+01:00,50292,1223
Hessen,06,2021-02-22T00:00:00+01:00,184447,5672
Mecklenburg-Vorpommern,13,2021-02-22T00:00:00+01:00,23436,692
Niedersachsen,03,2021-02-22T00:00:00+01:00,159196,4104
Nordrhein-Westfalen,05,2021-02-22T00:00:00+01:00,521557,12633
Rheinland-Pfalz,07,2021-02-22T00:00:00+01:00,100119,2993
Saarland,10,2021-02-22T00:00:00+01:00,28056,848
Sachsen,14,2021-02-22T00:00:00+01:00,190814,7460
Sachsen-Anhalt,15,2021-02-22T00:00:00+01:00,58674,2293
Schleswig-Holstein,01,2021-02-22T00:00:00+01:00,41115,1211
Thüringen,16,2021-02-22T00:00:00+01:00,73703,2742
