Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-07T00:00:00+01:00,96602,2107
Bayern,09,2020-11-07T00:00:00+01:00,127614,2905
Berlin,11,2020-11-07T00:00:00+01:00,38686,292
Brandenburg,12,2020-11-07T00:00:00+01:00,10086,213
Bremen,04,2020-11-07T00:00:00+01:00,6872,85
Hamburg,02,2020-11-07T00:00:00+01:00,16263,298
Hessen,06,2020-11-07T00:00:00+01:00,51438,741
Mecklenburg-Vorpommern,13,2020-11-07T00:00:00+01:00,3580,29
Niedersachsen,03,2020-11-07T00:00:00+01:00,44009,811
Nordrhein-Westfalen,05,2020-11-07T00:00:00+01:00,164919,2334
Rheinland-Pfalz,07,2020-11-07T00:00:00+01:00,25342,316
Saarland,10,2020-11-07T00:00:00+01:00,8130,199
Sachsen,14,2020-11-07T00:00:00+01:00,24255,389
Sachsen-Anhalt,15,2020-11-07T00:00:00+01:00,6482,89
Schleswig-Holstein,01,2020-11-07T00:00:00+01:00,9590,200
Thüringen,16,2020-11-07T00:00:00+01:00,8620,218
