Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-22T00:00:00+01:00,344069,8530
Bayern,09,2021-03-22T00:00:00+01:00,473835,12981
Berlin,11,2021-03-22T00:00:00+01:00,138425,2991
Brandenburg,12,2021-03-22T00:00:00+01:00,83068,3235
Bremen,04,2021-03-22T00:00:00+01:00,19711,392
Hamburg,02,2021-03-22T00:00:00+01:00,57162,1349
Hessen,06,2021-03-22T00:00:00+01:00,206203,6156
Mecklenburg-Vorpommern,13,2021-03-22T00:00:00+01:00,28015,829
Niedersachsen,03,2021-03-22T00:00:00+01:00,184332,4724
Nordrhein-Westfalen,05,2021-03-22T00:00:00+01:00,579095,13897
Rheinland-Pfalz,07,2021-03-22T00:00:00+01:00,110068,3256
Saarland,10,2021-03-22T00:00:00+01:00,30702,918
Sachsen,14,2021-03-22T00:00:00+01:00,209922,8220
Sachsen-Anhalt,15,2021-03-22T00:00:00+01:00,67960,2632
Schleswig-Holstein,01,2021-03-22T00:00:00+01:00,47060,1405
Thüringen,16,2021-03-22T00:00:00+01:00,87598,3199
