Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-06-01T00:00:00+02:00,5079504,19768
Bayern,09,2023-06-01T00:00:00+02:00,6765934,29741
Berlin,11,2023-06-01T00:00:00+02:00,1441057,5830
Brandenburg,12,2023-06-01T00:00:00+02:00,1120698,6674
Bremen,04,2023-06-01T00:00:00+02:00,305146,1012
Hamburg,02,2023-06-01T00:00:00+02:00,811212,3769
Hessen,06,2023-06-01T00:00:00+02:00,2940824,12855
Mecklenburg-Vorpommern,13,2023-06-01T00:00:00+02:00,717200,2848
Niedersachsen,03,2023-06-01T00:00:00+02:00,3880570,14427
Nordrhein-Westfalen,05,2023-06-01T00:00:00+02:00,8088163,32504
Rheinland-Pfalz,07,2023-06-01T00:00:00+02:00,1777655,7203
Saarland,10,2023-06-01T00:00:00+02:00,495594,2206
Sachsen,14,2023-06-01T00:00:00+02:00,1966490,17026
Sachsen-Anhalt,15,2023-06-01T00:00:00+02:00,967226,6406
Schleswig-Holstein,01,2023-06-01T00:00:00+02:00,1182138,3615
Thüringen,16,2023-06-01T00:00:00+02:00,888632,8439
