Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-06-02T00:00:00+02:00,493292,9991
Bayern,09,2021-06-02T00:00:00+02:00,640253,14963
Berlin,11,2021-06-02T00:00:00+02:00,178556,3497
Brandenburg,12,2021-06-02T00:00:00+02:00,108336,3735
Bremen,04,2021-06-02T00:00:00+02:00,27140,475
Hamburg,02,2021-06-02T00:00:00+02:00,76337,1565
Hessen,06,2021-06-02T00:00:00+02:00,287141,7372
Mecklenburg-Vorpommern,13,2021-06-02T00:00:00+02:00,43910,1123
Niedersachsen,03,2021-06-02T00:00:00+02:00,258573,5631
Nordrhein-Westfalen,05,2021-06-02T00:00:00+02:00,806867,16789
Rheinland-Pfalz,07,2021-06-02T00:00:00+02:00,153048,3736
Saarland,10,2021-06-02T00:00:00+02:00,40871,1011
Sachsen,14,2021-06-02T00:00:00+02:00,284051,9720
Sachsen-Anhalt,15,2021-06-02T00:00:00+02:00,98519,3347
Schleswig-Holstein,01,2021-06-02T00:00:00+02:00,63179,1595
Thüringen,16,2021-06-02T00:00:00+02:00,127755,4224
