Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-03-10T00:00:00+01:00,325661,8316
Bayern,09,2021-03-10T00:00:00+01:00,449397,12703
Berlin,11,2021-03-10T00:00:00+01:00,132339,2901
Brandenburg,12,2021-03-10T00:00:00+01:00,78599,3115
Bremen,04,2021-03-10T00:00:00+01:00,18578,370
Hamburg,02,2021-03-10T00:00:00+01:00,53543,1312
Hessen,06,2021-03-10T00:00:00+01:00,194281,5983
Mecklenburg-Vorpommern,13,2021-03-10T00:00:00+01:00,25962,789
Niedersachsen,03,2021-03-10T00:00:00+01:00,171194,4512
Nordrhein-Westfalen,05,2021-03-10T00:00:00+01:00,547981,13486
Rheinland-Pfalz,07,2021-03-10T00:00:00+01:00,104751,3177
Saarland,10,2021-03-10T00:00:00+01:00,29713,903
Sachsen,14,2021-03-10T00:00:00+01:00,199123,8038
Sachsen-Anhalt,15,2021-03-10T00:00:00+01:00,63165,2528
Schleswig-Holstein,01,2021-03-10T00:00:00+01:00,44193,1349
Thüringen,16,2021-03-10T00:00:00+01:00,80111,3007
