Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-01T00:00:00+01:00,150719,2776
Bayern,09,2020-12-01T00:00:00+01:00,209682,3862
Berlin,11,2020-12-01T00:00:00+01:00,65145,565
Brandenburg,12,2020-12-01T00:00:00+01:00,19122,344
Bremen,04,2020-12-01T00:00:00+01:00,10094,123
Hamburg,02,2020-12-01T00:00:00+01:00,24855,373
Hessen,06,2020-12-01T00:00:00+01:00,88078,1298
Mecklenburg-Vorpommern,13,2020-12-01T00:00:00+01:00,5995,64
Niedersachsen,03,2020-12-01T00:00:00+01:00,71586,1159
Nordrhein-Westfalen,05,2020-12-01T00:00:00+01:00,263715,3515
Rheinland-Pfalz,07,2020-12-01T00:00:00+01:00,44371,546
Saarland,10,2020-12-01T00:00:00+01:00,12814,255
Sachsen,14,2020-12-01T00:00:00+01:00,57037,965
Sachsen-Anhalt,15,2020-12-01T00:00:00+01:00,12528,176
Schleswig-Holstein,01,2020-12-01T00:00:00+01:00,14344,255
Thüringen,16,2020-12-01T00:00:00+01:00,17388,360
