Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-07-04T00:00:00+02:00,500997,10278
Bayern,09,2021-07-04T00:00:00+02:00,647933,15272
Berlin,11,2021-07-04T00:00:00+02:00,180265,3559
Brandenburg,12,2021-07-04T00:00:00+02:00,108718,3807
Bremen,04,2021-07-04T00:00:00+02:00,27472,488
Hamburg,02,2021-07-04T00:00:00+02:00,77455,1597
Hessen,06,2021-07-04T00:00:00+02:00,291181,7542
Mecklenburg-Vorpommern,13,2021-07-04T00:00:00+02:00,44162,1156
Niedersachsen,03,2021-07-04T00:00:00+02:00,261208,5769
Nordrhein-Westfalen,05,2021-07-04T00:00:00+02:00,816772,17166
Rheinland-Pfalz,07,2021-07-04T00:00:00+02:00,155310,3893
Saarland,10,2021-07-04T00:00:00+02:00,41517,1026
Sachsen,14,2021-07-04T00:00:00+02:00,285919,10087
Sachsen-Anhalt,15,2021-07-04T00:00:00+02:00,99243,3427
Schleswig-Holstein,01,2021-07-04T00:00:00+02:00,63957,1623
Thüringen,16,2021-07-04T00:00:00+02:00,128803,4340
