Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-05-01T00:00:00+02:00,5077248,19665
Bayern,09,2023-05-01T00:00:00+02:00,6762601,29419
Berlin,11,2023-05-01T00:00:00+02:00,1439681,5755
Brandenburg,12,2023-05-01T00:00:00+02:00,1119620,6636
Bremen,04,2023-05-01T00:00:00+02:00,304841,1010
Hamburg,02,2023-05-01T00:00:00+02:00,810436,3722
Hessen,06,2023-05-01T00:00:00+02:00,2939039,12759
Mecklenburg-Vorpommern,13,2023-05-01T00:00:00+02:00,716393,2827
Niedersachsen,03,2023-05-01T00:00:00+02:00,3877571,14213
Nordrhein-Westfalen,05,2023-05-01T00:00:00+02:00,8083448,32306
Rheinland-Pfalz,07,2023-05-01T00:00:00+02:00,1776946,7176
Saarland,10,2023-05-01T00:00:00+02:00,495331,2196
Sachsen,14,2023-05-01T00:00:00+02:00,1965429,16976
Sachsen-Anhalt,15,2023-05-01T00:00:00+02:00,966294,6399
Schleswig-Holstein,01,2023-05-01T00:00:00+02:00,1180803,3582
Thüringen,16,2023-05-01T00:00:00+02:00,887986,8403
