Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-02-03T00:00:00+01:00,5009839,18985
Bayern,09,2023-02-03T00:00:00+01:00,6668223,28116
Berlin,11,2023-02-03T00:00:00+01:00,1418625,5446
Brandenburg,12,2023-02-03T00:00:00+01:00,1104261,6438
Bremen,04,2023-02-03T00:00:00+01:00,301225,956
Hamburg,02,2023-02-03T00:00:00+01:00,802814,3544
Hessen,06,2023-02-03T00:00:00+01:00,2887109,12179
Mecklenburg-Vorpommern,13,2023-02-03T00:00:00+01:00,706889,2733
Niedersachsen,03,2023-02-03T00:00:00+01:00,3820177,13190
Nordrhein-Westfalen,05,2023-02-03T00:00:00+01:00,7918329,30862
Rheinland-Pfalz,07,2023-02-03T00:00:00+01:00,1742709,6833
Saarland,10,2023-02-03T00:00:00+01:00,484737,2087
Sachsen,14,2023-02-03T00:00:00+01:00,1944903,16744
Sachsen-Anhalt,15,2023-02-03T00:00:00+01:00,954211,6236
Schleswig-Holstein,01,2023-02-03T00:00:00+01:00,1167605,3443
Thüringen,16,2023-02-03T00:00:00+01:00,878491,8224
