Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-06-03T00:00:00+02:00,3685270,16138
Bayern,09,2022-06-03T00:00:00+02:00,4914855,24101
Berlin,11,2022-06-03T00:00:00+02:00,1053609,4617
Brandenburg,12,2022-06-03T00:00:00+02:00,792488,5673
Bremen,04,2022-06-03T00:00:00+02:00,201743,776
Hamburg,02,2022-06-03T00:00:00+02:00,586966,2659
Hessen,06,2022-06-03T00:00:00+02:00,1871852,10168
Mecklenburg-Vorpommern,13,2022-06-03T00:00:00+02:00,489095,2231
Niedersachsen,03,2022-06-03T00:00:00+02:00,2384059,9368
Nordrhein-Westfalen,05,2022-06-03T00:00:00+02:00,5311193,25460
Rheinland-Pfalz,07,2022-06-03T00:00:00+02:00,1157767,5686
Saarland,10,2022-06-03T00:00:00+02:00,316676,1696
Sachsen,14,2022-06-03T00:00:00+02:00,1512265,15534
Sachsen-Anhalt,15,2022-06-03T00:00:00+02:00,718425,5363
Schleswig-Holstein,01,2022-06-03T00:00:00+02:00,744882,2547
Thüringen,16,2022-06-03T00:00:00+02:00,711003,7296
