Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-08-26T00:00:00+02:00,4374080,16893
Bayern,09,2022-08-26T00:00:00+02:00,5819433,25369
Berlin,11,2022-08-26T00:00:00+02:00,1223516,4753
Brandenburg,12,2022-08-26T00:00:00+02:00,915433,5855
Bremen,04,2022-08-26T00:00:00+02:00,249186,824
Hamburg,02,2022-08-26T00:00:00+02:00,709299,2940
Hessen,06,2022-08-26T00:00:00+02:00,2399037,10883
Mecklenburg-Vorpommern,13,2022-08-26T00:00:00+02:00,579157,2402
Niedersachsen,03,2022-08-26T00:00:00+02:00,3078042,10418
Nordrhein-Westfalen,05,2022-08-26T00:00:00+02:00,6548582,26942
Rheinland-Pfalz,07,2022-08-26T00:00:00+02:00,1439179,6049
Saarland,10,2022-08-26T00:00:00+02:00,395796,1815
Sachsen,14,2022-08-26T00:00:00+02:00,1704781,15879
Sachsen-Anhalt,15,2022-08-26T00:00:00+02:00,817244,5629
Schleswig-Holstein,01,2022-08-26T00:00:00+02:00,976056,2809
Thüringen,16,2022-08-26T00:00:00+02:00,779301,7543
