Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2020-10-29T00:00:00+01:00,1519,29
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2020-10-29T00:00:00+01:00,348,20
Biberach,Baden-Württemberg,08426000,2020-10-29T00:00:00+01:00,1080,38
Bodenseekreis,Baden-Württemberg,08435000,2020-10-29T00:00:00+01:00,748,8
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2020-10-29T00:00:00+01:00,2090,74
Böblingen,Baden-Württemberg,08115000,2020-10-29T00:00:00+01:00,3178,52
Calw,Baden-Württemberg,08235000,2020-10-29T00:00:00+01:00,1258,30
Emmendingen,Baden-Württemberg,08316000,2020-10-29T00:00:00+01:00,1082,44
Enzkreis,Baden-Württemberg,08236000,2020-10-29T00:00:00+01:00,1372,29
Esslingen,Baden-Württemberg,08116000,2020-10-29T00:00:00+01:00,4649,130
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2020-10-29T00:00:00+01:00,1823,80
Freudenstadt,Baden-Württemberg,08237000,2020-10-29T00:00:00+01:00,845,39
Göppingen,Baden-Württemberg,08117000,2020-10-29T00:00:00+01:00,1797,41
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2020-10-29T00:00:00+01:00,870,7
Heidenheim,Baden-Württemberg,08135000,2020-10-29T00:00:00+01:00,887,41
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2020-10-29T00:00:00+01:00,1202,17
Heilbronn (Landkreis),Baden-Württemberg,08125000,2020-10-29T00:00:00+01:00,2006,46
Hohenlohekreis,Baden-Württemberg,08126000,2020-10-29T00:00:00+01:00,1019,48
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2020-10-29T00:00:00+01:00,1315,15
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2020-10-29T00:00:00+01:00,2321,98
Konstanz,Baden-Württemberg,08335000,2020-10-29T00:00:00+01:00,1179,17
Ludwigsburg,Baden-Württemberg,08118000,2020-10-29T00:00:00+01:00,4623,90
Lörrach,Baden-Württemberg,08336000,2020-10-29T00:00:00+01:00,1285,65
Main-Tauber-Kreis,Baden-Württemberg,08128000,2020-10-29T00:00:00+01:00,831,11
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2020-10-29T00:00:00+01:00,2107,15
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2020-10-29T00:00:00+01:00,796,27
Ortenaukreis,Baden-Württemberg,08317000,2020-10-29T00:00:00+01:00,2582,128
Ostalbkreis,Baden-Württemberg,08136000,2020-10-29T00:00:00+01:00,2455,46
