Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-28T00:00:00+01:00,815271,11688
Bayern,09,2021-11-28T00:00:00+01:00,1112337,17403
Berlin,11,2021-11-28T00:00:00+01:00,270972,3823
Brandenburg,12,2021-11-28T00:00:00+01:00,173555,4090
Bremen,04,2021-11-28T00:00:00+01:00,39384,547
Hamburg,02,2021-11-28T00:00:00+01:00,113046,1888
Hessen,06,2021-11-28T00:00:00+01:00,409704,8123
Mecklenburg-Vorpommern,13,2021-11-28T00:00:00+01:00,69445,1321
Niedersachsen,03,2021-11-28T00:00:00+01:00,372432,6327
Nordrhein-Westfalen,05,2021-11-28T00:00:00+01:00,1161161,18895
Rheinland-Pfalz,07,2021-11-28T00:00:00+01:00,229002,4260
Saarland,10,2021-11-28T00:00:00+01:00,60482,1111
Sachsen,14,2021-11-28T00:00:00+01:00,480706,10903
Sachsen-Anhalt,15,2021-11-28T00:00:00+01:00,152507,3780
Schleswig-Holstein,01,2021-11-28T00:00:00+01:00,95546,1788
Thüringen,16,2021-11-28T00:00:00+01:00,206146,4936
