Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-10-21T00:00:00+02:00,86391,281
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-10-21T00:00:00+02:00,22186,113
Biberach,Baden-Württemberg,08426000,2022-10-21T00:00:00+02:00,94739,314
Bodenseekreis,Baden-Württemberg,08435000,2022-10-21T00:00:00+02:00,88047,364
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-10-21T00:00:00+02:00,108807,363
Böblingen,Baden-Württemberg,08115000,2022-10-21T00:00:00+02:00,173191,514
Calw,Baden-Württemberg,08235000,2022-10-21T00:00:00+02:00,66704,324
Emmendingen,Baden-Württemberg,08316000,2022-10-21T00:00:00+02:00,74752,262
Enzkreis,Baden-Württemberg,08236000,2022-10-21T00:00:00+02:00,89015,349
Esslingen,Baden-Württemberg,08116000,2022-10-21T00:00:00+02:00,228298,921
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-10-21T00:00:00+02:00,98635,284
Freudenstadt,Baden-Württemberg,08237000,2022-10-21T00:00:00+02:00,53302,245
Göppingen,Baden-Württemberg,08117000,2022-10-21T00:00:00+02:00,106218,410
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-10-21T00:00:00+02:00,57736,150
Heidenheim,Baden-Württemberg,08135000,2022-10-21T00:00:00+02:00,60091,339
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-10-21T00:00:00+02:00,56643,278
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-10-21T00:00:00+02:00,157630,365
Hohenlohekreis,Baden-Württemberg,08126000,2022-10-21T00:00:00+02:00,52301,194
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-10-21T00:00:00+02:00,122051,387
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-10-21T00:00:00+02:00,195738,738
Konstanz,Baden-Württemberg,08335000,2022-10-21T00:00:00+02:00,117932,445
Ludwigsburg,Baden-Württemberg,08118000,2022-10-21T00:00:00+02:00,219074,744
Lörrach,Baden-Württemberg,08336000,2022-10-21T00:00:00+02:00,88294,443
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-10-21T00:00:00+02:00,58328,218
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-10-21T00:00:00+02:00,127687,526
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-10-21T00:00:00+02:00,67216,226
Ortenaukreis,Baden-Württemberg,08317000,2022-10-21T00:00:00+02:00,199832,865
Ostalbkreis,Baden-Württemberg,08136000,2022-10-21T00:00:00+02:00,143629,610
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-10-21T00:00:00+02:00,55795,342
Rastatt,Baden-Württemberg,08216000,2022-10-21T00:00:00+02:00,106225,401
Ravensburg,Baden-Württemberg,08436000,2022-10-21T00:00:00+02:00,124530,228
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-10-21T00:00:00+02:00,186155,653
Reutlingen,Baden-Württemberg,08415000,2022-10-21T00:00:00+02:00,124564,500
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-10-21T00:00:00+02:00,227928,788
Rottweil,Baden-Württemberg,08325000,2022-10-21T00:00:00+02:00,64503,293
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-10-21T00:00:00+02:00,92174,405
Schwäbisch Hall,Baden-Württemberg,08127000,2022-10-21T00:00:00+02:00,83215,360
Sigmaringen,Baden-Württemberg,08437000,2022-10-21T00:00:00+02:00,63971,181
Stuttgart,Baden-Württemberg,08111000,2022-10-21T00:00:00+02:00,238382,725
Tuttlingen,Baden-Württemberg,08327000,2022-10-21T00:00:00+02:00,63067,277
Tübingen,Baden-Württemberg,08416000,2022-10-21T00:00:00+02:00,97258,269
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-10-21T00:00:00+02:00,56332,144
Waldshut,Baden-Württemberg,08337000,2022-10-21T00:00:00+02:00,68548,349
Zollernalbkreis,Baden-Württemberg,08417000,2022-10-21T00:00:00+02:00,85576,379
Aichach-Friedberg,Bayern,09771000,2022-10-21T00:00:00+02:00,64762,171
Altötting,Bayern,09171000,2022-10-21T00:00:00+02:00,58633,364
Amberg,Bayern,09361000,2022-10-21T00:00:00+02:00,18470,80
Amberg-Sulzbach,Bayern,09371000,2022-10-21T00:00:00+02:00,46533,241
Ansbach (Stadt),Bayern,09561000,2022-10-21T00:00:00+02:00,20429,67
Ansbach (Landkreis),Bayern,09571000,2022-10-21T00:00:00+02:00,91799,274
Aschaffenburg (Stadt),Bayern,09661000,2022-10-21T00:00:00+02:00,32541,183
Aschaffenburg (Landkreis),Bayern,09671000,2022-10-21T00:00:00+02:00,80566,333
Augsburg (Stadt),Bayern,09761000,2022-10-21T00:00:00+02:00,137210,712
Augsburg (Landkreis),Bayern,09772000,2022-10-21T00:00:00+02:00,119873,450
Bad Kissingen,Bayern,09672000,2022-10-21T00:00:00+02:00,52513,219
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-10-21T00:00:00+02:00,59881,192
Bamberg (Stadt),Bayern,09461000,2022-10-21T00:00:00+02:00,31963,168
Bamberg (Landkreis),Bayern,09471000,2022-10-21T00:00:00+02:00,76771,275
Bayreuth (Stadt),Bayern,09462000,2022-10-21T00:00:00+02:00,36248,186
Bayreuth (Landkreis),Bayern,09472000,2022-10-21T00:00:00+02:00,51728,246
Berchtesgadener Land,Bayern,09172000,2022-10-21T00:00:00+02:00,52355,204
Cham,Bayern,09372000,2022-10-21T00:00:00+02:00,64962,299
Coburg (Stadt),Bayern,09463000,2022-10-21T00:00:00+02:00,19337,121
Coburg (Landkreis),Bayern,09473000,2022-10-21T00:00:00+02:00,40850,214
Dachau,Bayern,09174000,2022-10-21T00:00:00+02:00,81290,254
Deggendorf,Bayern,09271000,2022-10-21T00:00:00+02:00,58349,308
Dillingen a.d. Donau,Bayern,09773000,2022-10-21T00:00:00+02:00,50960,239
Dingolfing-Landau,Bayern,09279000,2022-10-21T00:00:00+02:00,49938,268
Donau-Ries,Bayern,09779000,2022-10-21T00:00:00+02:00,69142,272
Ebersberg,Bayern,09175000,2022-10-21T00:00:00+02:00,72111,299
Eichstätt,Bayern,09176000,2022-10-21T00:00:00+02:00,66479,146
Erding,Bayern,09177000,2022-10-21T00:00:00+02:00,74166,208
Erlangen,Bayern,09562000,2022-10-21T00:00:00+02:00,44269,150
Erlangen-Höchstadt,Bayern,09572000,2022-10-21T00:00:00+02:00,68346,192
Forchheim,Bayern,09474000,2022-10-21T00:00:00+02:00,58655,222
Freising,Bayern,09178000,2022-10-21T00:00:00+02:00,87786,240
Freyung-Grafenau,Bayern,09272000,2022-10-21T00:00:00+02:00,41207,236
Fürstenfeldbruck,Bayern,09179000,2022-10-21T00:00:00+02:00,103117,251
Fürth (Stadt),Bayern,09563000,2022-10-21T00:00:00+02:00,61686,317
Fürth (Landkreis),Bayern,09573000,2022-10-21T00:00:00+02:00,57138,296
Garmisch-Partenkirchen,Bayern,09180000,2022-10-21T00:00:00+02:00,38707,160
Günzburg,Bayern,09774000,2022-10-21T00:00:00+02:00,61649,224
Haßberge,Bayern,09674000,2022-10-21T00:00:00+02:00,43812,163
Hof (Stadt),Bayern,09464000,2022-10-21T00:00:00+02:00,22151,183
Hof (Landkreis),Bayern,09475000,2022-10-21T00:00:00+02:00,46159,292
Ingolstadt,Bayern,09161000,2022-10-21T00:00:00+02:00,65455,261
Kaufbeuren,Bayern,09762000,2022-10-21T00:00:00+02:00,20462,129
Kelheim,Bayern,09273000,2022-10-21T00:00:00+02:00,62711,171
Kempten (Allgäu),Bayern,09763000,2022-10-21T00:00:00+02:00,33200,114
Kitzingen,Bayern,09675000,2022-10-21T00:00:00+02:00,44057,170
Kronach,Bayern,09476000,2022-10-21T00:00:00+02:00,34521,183
Kulmbach,Bayern,09477000,2022-10-21T00:00:00+02:00,37117,181
Landsberg am Lech,Bayern,09181000,2022-10-21T00:00:00+02:00,55720,124
Landshut (Stadt),Bayern,09261000,2022-10-21T00:00:00+02:00,33968,198
Landshut (Landkreis),Bayern,09274000,2022-10-21T00:00:00+02:00,82359,342
Lichtenfels,Bayern,09478000,2022-10-21T00:00:00+02:00,35212,180
Lindau (Bodensee),Bayern,09776000,2022-10-21T00:00:00+02:00,37769,131
Main-Spessart,Bayern,09677000,2022-10-21T00:00:00+02:00,54183,260
Memmingen,Bayern,09764000,2022-10-21T00:00:00+02:00,20478,41
Miesbach,Bayern,09182000,2022-10-21T00:00:00+02:00,50654,207
Miltenberg,Bayern,09676000,2022-10-21T00:00:00+02:00,63575,236
Mühldorf a. Inn,Bayern,09183000,2022-10-21T00:00:00+02:00,65370,335
München (Stadt),Bayern,09162000,2022-10-21T00:00:00+02:00,686517,2270
München (Landkreis),Bayern,09184000,2022-10-21T00:00:00+02:00,157382,388
Neu-Ulm,Bayern,09775000,2022-10-21T00:00:00+02:00,77516,289
Neuburg-Schrobenhausen,Bayern,09185000,2022-10-21T00:00:00+02:00,49150,162
Neumarkt i.d. OPf.,Bayern,09373000,2022-10-21T00:00:00+02:00,64633,271
Neustadt a.d. Aisch-Bad Windsheim,Bayern,09575000,2022-10-21T00:00:00+02:00,47984,167
Neustadt a.d. Waldnaab,Bayern,09374000,2022-10-21T00:00:00+02:00,50268,264
Nürnberg,Bayern,09564000,2022-10-21T00:00:00+02:00,241275,1294
Nürnberger Land,Bayern,09574000,2022-10-21T00:00:00+02:00,79122,403
Oberallgäu,Bayern,09780000,2022-10-21T00:00:00+02:00,74670,203
Ostallgäu,Bayern,09777000,2022-10-21T00:00:00+02:00,72995,288
Passau (Stadt),Bayern,09262000,2022-10-21T00:00:00+02:00,24800,158
Passau (Landkreis),Bayern,09275000,2022-10-21T00:00:00+02:00,99623,617
Pfaffenhofen a.d. Ilm,Bayern,09186000,2022-10-21T00:00:00+02:00,64108,252
Regen,Bayern,09276000,2022-10-21T00:00:00+02:00,40880,273
Regensburg (Stadt),Bayern,09362000,2022-10-21T00:00:00+02:00,71984,192
Regensburg (Landkreis),Bayern,09375000,2022-10-21T00:00:00+02:00,99371,282
Rhön-Grabfeld,Bayern,09673000,2022-10-21T00:00:00+02:00,41446,173
Rosenheim (Stadt),Bayern,09163000,2022-10-21T00:00:00+02:00,33360,136
Rosenheim (Landkreis),Bayern,09187000,2022-10-21T00:00:00+02:00,140423,765
