Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-11-17T00:00:00+01:00,118596,2297
Bayern,09,2020-11-17T00:00:00+01:00,160729,3191
Berlin,11,2020-11-17T00:00:00+01:00,49039,371
Brandenburg,12,2020-11-17T00:00:00+01:00,13260,251
Bremen,04,2020-11-17T00:00:00+01:00,8277,98
Hamburg,02,2020-11-17T00:00:00+01:00,20405,314
Hessen,06,2020-11-17T00:00:00+01:00,66503,905
Mecklenburg-Vorpommern,13,2020-11-17T00:00:00+01:00,4464,40
Niedersachsen,03,2020-11-17T00:00:00+01:00,56182,917
Nordrhein-Westfalen,05,2020-11-17T00:00:00+01:00,207224,2700
Rheinland-Pfalz,07,2020-11-17T00:00:00+01:00,33459,370
Saarland,10,2020-11-17T00:00:00+01:00,10300,217
Sachsen,14,2020-11-17T00:00:00+01:00,36083,546
Sachsen-Anhalt,15,2020-11-17T00:00:00+01:00,8383,106
Schleswig-Holstein,01,2020-11-17T00:00:00+01:00,11623,227
Thüringen,16,2020-11-17T00:00:00+01:00,11219,264
