Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-12-16T00:00:00+01:00,88996,296
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-12-16T00:00:00+01:00,23133,124
Biberach,Baden-Württemberg,08426000,2022-12-16T00:00:00+01:00,97209,329
Bodenseekreis,Baden-Württemberg,08435000,2022-12-16T00:00:00+01:00,90813,386
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-12-16T00:00:00+01:00,113787,387
Böblingen,Baden-Württemberg,08115000,2022-12-16T00:00:00+01:00,179800,525
Calw,Baden-Württemberg,08235000,2022-12-16T00:00:00+01:00,69309,343
Emmendingen,Baden-Württemberg,08316000,2022-12-16T00:00:00+01:00,78415,276
Enzkreis,Baden-Württemberg,08236000,2022-12-16T00:00:00+01:00,93078,356
Esslingen,Baden-Württemberg,08116000,2022-12-16T00:00:00+01:00,237999,977
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-12-16T00:00:00+01:00,103112,304
Freudenstadt,Baden-Württemberg,08237000,2022-12-16T00:00:00+01:00,54997,262
Göppingen,Baden-Württemberg,08117000,2022-12-16T00:00:00+01:00,110542,417
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-12-16T00:00:00+01:00,60217,166
Heidenheim,Baden-Württemberg,08135000,2022-12-16T00:00:00+01:00,62012,358
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-12-16T00:00:00+01:00,58187,288
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-12-16T00:00:00+01:00,163557,493
Hohenlohekreis,Baden-Württemberg,08126000,2022-12-16T00:00:00+01:00,54076,197
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-12-16T00:00:00+01:00,127520,398
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-12-16T00:00:00+01:00,204636,754
Konstanz,Baden-Württemberg,08335000,2022-12-16T00:00:00+01:00,122437,451
Ludwigsburg,Baden-Württemberg,08118000,2022-12-16T00:00:00+01:00,227489,757
Lörrach,Baden-Württemberg,08336000,2022-12-16T00:00:00+01:00,92380,465
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-12-16T00:00:00+01:00,60421,232
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-12-16T00:00:00+01:00,132345,536
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-12-16T00:00:00+01:00,69573,228
Ortenaukreis,Baden-Württemberg,08317000,2022-12-16T00:00:00+01:00,207480,910
Ostalbkreis,Baden-Württemberg,08136000,2022-12-16T00:00:00+01:00,148281,616
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-12-16T00:00:00+01:00,58070,343
Rastatt,Baden-Württemberg,08216000,2022-12-16T00:00:00+01:00,110917,415
Ravensburg,Baden-Württemberg,08436000,2022-12-16T00:00:00+01:00,128582,232
Rems-Murr-Kreis,Baden-Württemberg,08119000,2022-12-16T00:00:00+01:00,193135,697
Reutlingen,Baden-Württemberg,08415000,2022-12-16T00:00:00+01:00,129248,525
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2022-12-16T00:00:00+01:00,237764,831
Rottweil,Baden-Württemberg,08325000,2022-12-16T00:00:00+01:00,66474,300
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2022-12-16T00:00:00+01:00,94811,427
Schwäbisch Hall,Baden-Württemberg,08127000,2022-12-16T00:00:00+01:00,85169,372
Sigmaringen,Baden-Württemberg,08437000,2022-12-16T00:00:00+01:00,66022,190
Stuttgart,Baden-Württemberg,08111000,2022-12-16T00:00:00+01:00,247523,752
Tuttlingen,Baden-Württemberg,08327000,2022-12-16T00:00:00+01:00,65012,280
Tübingen,Baden-Württemberg,08416000,2022-12-16T00:00:00+01:00,101238,276
Ulm (Stadtkreis),Baden-Württemberg,08421000,2022-12-16T00:00:00+01:00,58434,160
Waldshut,Baden-Württemberg,08337000,2022-12-16T00:00:00+01:00,71829,367
Zollernalbkreis,Baden-Württemberg,08417000,2022-12-16T00:00:00+01:00,89415,387
Aichach-Friedberg,Bayern,09771000,2022-12-16T00:00:00+01:00,66890,179
Altötting,Bayern,09171000,2022-12-16T00:00:00+01:00,60373,383
Amberg,Bayern,09361000,2022-12-16T00:00:00+01:00,19217,84
Amberg-Sulzbach,Bayern,09371000,2022-12-16T00:00:00+01:00,48244,245
Ansbach (Stadt),Bayern,09561000,2022-12-16T00:00:00+01:00,21354,70
Ansbach (Landkreis),Bayern,09571000,2022-12-16T00:00:00+01:00,94641,284
Aschaffenburg (Stadt),Bayern,09661000,2022-12-16T00:00:00+01:00,33969,190
Aschaffenburg (Landkreis),Bayern,09671000,2022-12-16T00:00:00+01:00,84083,345
Augsburg (Stadt),Bayern,09761000,2022-12-16T00:00:00+01:00,141472,754
Augsburg (Landkreis),Bayern,09772000,2022-12-16T00:00:00+01:00,123413,457
Bad Kissingen,Bayern,09672000,2022-12-16T00:00:00+01:00,54864,228
Bad Tölz-Wolfratshausen,Bayern,09173000,2022-12-16T00:00:00+01:00,60993,197
Bamberg (Stadt),Bayern,09461000,2022-12-16T00:00:00+01:00,33009,173
Bamberg (Landkreis),Bayern,09471000,2022-12-16T00:00:00+01:00,79160,282
Bayreuth (Stadt),Bayern,09462000,2022-12-16T00:00:00+01:00,37943,195
Bayreuth (Landkreis),Bayern,09472000,2022-12-16T00:00:00+01:00,53596,259
Berchtesgadener Land,Bayern,09172000,2022-12-16T00:00:00+01:00,53621,212
Cham,Bayern,09372000,2022-12-16T00:00:00+01:00,67057,309
Coburg (Stadt),Bayern,09463000,2022-12-16T00:00:00+01:00,19973,123
Coburg (Landkreis),Bayern,09473000,2022-12-16T00:00:00+01:00,42215,221
Dachau,Bayern,09174000,2022-12-16T00:00:00+01:00,83288,259
Deggendorf,Bayern,09271000,2022-12-16T00:00:00+01:00,59856,316
Dillingen a.d. Donau,Bayern,09773000,2022-12-16T00:00:00+01:00,52938,251
Dingolfing-Landau,Bayern,09279000,2022-12-16T00:00:00+01:00,51375,285
Donau-Ries,Bayern,09779000,2022-12-16T00:00:00+01:00,71386,281
Ebersberg,Bayern,09175000,2022-12-16T00:00:00+01:00,73590,310
Eichstätt,Bayern,09176000,2022-12-16T00:00:00+01:00,67947,149
Erding,Bayern,09177000,2022-12-16T00:00:00+01:00,75518,219
Erlangen,Bayern,09562000,2022-12-16T00:00:00+01:00,45734,152
Erlangen-Höchstadt,Bayern,09572000,2022-12-16T00:00:00+01:00,70583,197
Forchheim,Bayern,09474000,2022-12-16T00:00:00+01:00,60619,239
Freising,Bayern,09178000,2022-12-16T00:00:00+01:00,89591,248
Freyung-Grafenau,Bayern,09272000,2022-12-16T00:00:00+01:00,42211,242
Fürstenfeldbruck,Bayern,09179000,2022-12-16T00:00:00+01:00,105935,259
Fürth (Stadt),Bayern,09563000,2022-12-16T00:00:00+01:00,63700,328
Fürth (Landkreis),Bayern,09573000,2022-12-16T00:00:00+01:00,59060,303
Garmisch-Partenkirchen,Bayern,09180000,2022-12-16T00:00:00+01:00,39622,170
Günzburg,Bayern,09774000,2022-12-16T00:00:00+01:00,63362,233
Haßberge,Bayern,09674000,2022-12-16T00:00:00+01:00,45127,172
Hof (Stadt),Bayern,09464000,2022-12-16T00:00:00+01:00,22875,190
Hof (Landkreis),Bayern,09475000,2022-12-16T00:00:00+01:00,47807,305
Ingolstadt,Bayern,09161000,2022-12-16T00:00:00+01:00,67072,269
Kaufbeuren,Bayern,09762000,2022-12-16T00:00:00+01:00,21019,138
Kelheim,Bayern,09273000,2022-12-16T00:00:00+01:00,64545,171
Kempten (Allgäu),Bayern,09763000,2022-12-16T00:00:00+01:00,34209,126
Kitzingen,Bayern,09675000,2022-12-16T00:00:00+01:00,45599,181
Kronach,Bayern,09476000,2022-12-16T00:00:00+01:00,35569,194
Kulmbach,Bayern,09477000,2022-12-16T00:00:00+01:00,38185,187
Landsberg am Lech,Bayern,09181000,2022-12-16T00:00:00+01:00,57105,125
Landshut (Stadt),Bayern,09261000,2022-12-16T00:00:00+01:00,34814,208
Landshut (Landkreis),Bayern,09274000,2022-12-16T00:00:00+01:00,84341,362
Lichtenfels,Bayern,09478000,2022-12-16T00:00:00+01:00,36569,191
Lindau (Bodensee),Bayern,09776000,2022-12-16T00:00:00+01:00,39138,137
Main-Spessart,Bayern,09677000,2022-12-16T00:00:00+01:00,56377,271
Memmingen,Bayern,09764000,2022-12-16T00:00:00+01:00,21074,43
Miesbach,Bayern,09182000,2022-12-16T00:00:00+01:00,51825,224
Miltenberg,Bayern,09676000,2022-12-16T00:00:00+01:00,65846,251
