Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-02T00:00:00+02:00,530407,10480
Bayern,09,2021-09-02T00:00:00+02:00,678940,15420
Berlin,11,2021-09-02T00:00:00+02:00,194028,3593
Brandenburg,12,2021-09-02T00:00:00+02:00,111889,3825
Bremen,04,2021-09-02T00:00:00+02:00,29597,498
Hamburg,02,2021-09-02T00:00:00+02:00,85777,1643
Hessen,06,2021-09-02T00:00:00+02:00,310653,7638
Mecklenburg-Vorpommern,13,2021-09-02T00:00:00+02:00,46399,1192
Niedersachsen,03,2021-09-02T00:00:00+02:00,279617,5855
Nordrhein-Westfalen,05,2021-09-02T00:00:00+02:00,897937,17437
Rheinland-Pfalz,07,2021-09-02T00:00:00+02:00,166863,3932
Saarland,10,2021-09-02T00:00:00+02:00,44756,1035
Sachsen,14,2021-09-02T00:00:00+02:00,289803,10167
Sachsen-Anhalt,15,2021-09-02T00:00:00+02:00,100920,3492
Schleswig-Holstein,01,2021-09-02T00:00:00+02:00,71788,1654
Thüringen,16,2021-09-02T00:00:00+02:00,130728,4395
