Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-10-25T00:00:00+02:00,10614,183
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-10-25T00:00:00+02:00,2788,71
Biberach,Baden-Württemberg,08426000,2021-10-25T00:00:00+02:00,10979,191
Bodenseekreis,Baden-Württemberg,08435000,2021-10-25T00:00:00+02:00,10007,169
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-10-25T00:00:00+02:00,10542,196
Böblingen,Baden-Württemberg,08115000,2021-10-25T00:00:00+02:00,20947,291
Calw,Baden-Württemberg,08235000,2021-10-25T00:00:00+02:00,9812,188
Emmendingen,Baden-Württemberg,08316000,2021-10-25T00:00:00+02:00,7657,177
Enzkreis,Baden-Württemberg,08236000,2021-10-25T00:00:00+02:00,11606,268
Esslingen,Baden-Württemberg,08116000,2021-10-25T00:00:00+02:00,31613,568
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-10-25T00:00:00+02:00,9768,174
Freudenstadt,Baden-Württemberg,08237000,2021-10-25T00:00:00+02:00,6589,163
Göppingen,Baden-Württemberg,08117000,2021-10-25T00:00:00+02:00,15735,255
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-10-25T00:00:00+02:00,6167,65
Heidenheim,Baden-Württemberg,08135000,2021-10-25T00:00:00+02:00,7868,172
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-10-25T00:00:00+02:00,10784,145
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-10-25T00:00:00+02:00,20086,216
Hohenlohekreis,Baden-Württemberg,08126000,2021-10-25T00:00:00+02:00,6726,139
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-10-25T00:00:00+02:00,13462,230
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-10-25T00:00:00+02:00,23400,494
Konstanz,Baden-Württemberg,08335000,2021-10-25T00:00:00+02:00,13788,306
Ludwigsburg,Baden-Württemberg,08118000,2021-10-25T00:00:00+02:00,32357,530
