Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2020-12-03T00:00:00+01:00,155941,2883
Bayern,09,2020-12-03T00:00:00+01:00,217949,4057
Berlin,11,2020-12-03T00:00:00+01:00,67264,618
Brandenburg,12,2020-12-03T00:00:00+01:00,20261,380
Bremen,04,2020-12-03T00:00:00+01:00,10425,129
Hamburg,02,2020-12-03T00:00:00+01:00,25469,387
Hessen,06,2020-12-03T00:00:00+01:00,90966,1372
Mecklenburg-Vorpommern,13,2020-12-03T00:00:00+01:00,6266,68
Niedersachsen,03,2020-12-03T00:00:00+01:00,73548,1207
Nordrhein-Westfalen,05,2020-12-03T00:00:00+01:00,272026,3721
Rheinland-Pfalz,07,2020-12-03T00:00:00+01:00,46093,592
Saarland,10,2020-12-03T00:00:00+01:00,13064,262
Sachsen,14,2020-12-03T00:00:00+01:00,60919,1083
Sachsen-Anhalt,15,2020-12-03T00:00:00+01:00,13342,190
Schleswig-Holstein,01,2020-12-03T00:00:00+01:00,14827,259
Thüringen,16,2020-12-03T00:00:00+01:00,18429,394
