Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-24T00:00:00+02:00,563943,10639
Bayern,09,2021-09-24T00:00:00+02:00,718466,15584
Berlin,11,2021-09-24T00:00:00+02:00,203703,3622
Brandenburg,12,2021-09-24T00:00:00+02:00,115358,3843
Bremen,04,2021-09-24T00:00:00+02:00,32118,507
Hamburg,02,2021-09-24T00:00:00+02:00,90383,1715
Hessen,06,2021-09-24T00:00:00+02:00,329392,7716
Mecklenburg-Vorpommern,13,2021-09-24T00:00:00+02:00,48153,1198
Niedersachsen,03,2021-09-24T00:00:00+02:00,296892,5935
Nordrhein-Westfalen,05,2021-09-24T00:00:00+02:00,949592,17716
Rheinland-Pfalz,07,2021-09-24T00:00:00+02:00,178379,3972
Saarland,10,2021-09-24T00:00:00+02:00,47022,1048
Sachsen,14,2021-09-24T00:00:00+02:00,295155,10201
Sachsen-Anhalt,15,2021-09-24T00:00:00+02:00,103274,3519
Schleswig-Holstein,01,2021-09-24T00:00:00+02:00,75484,1682
Thüringen,16,2021-09-24T00:00:00+02:00,134079,4406
