Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-10-03T00:00:00+02:00,9933,182
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-10-03T00:00:00+02:00,2557,70
Biberach,Baden-Württemberg,08426000,2021-10-03T00:00:00+02:00,10138,185
Bodenseekreis,Baden-Württemberg,08435000,2021-10-03T00:00:00+02:00,9098,166
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-10-03T00:00:00+02:00,9913,193
Böblingen,Baden-Württemberg,08115000,2021-10-03T00:00:00+02:00,19734,283
Calw,Baden-Württemberg,08235000,2021-10-03T00:00:00+02:00,9287,187
Emmendingen,Baden-Württemberg,08316000,2021-10-03T00:00:00+02:00,7132,160
Enzkreis,Baden-Württemberg,08236000,2021-10-03T00:00:00+02:00,10843,267
Esslingen,Baden-Württemberg,08116000,2021-10-03T00:00:00+02:00,29813,564
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-10-03T00:00:00+02:00,8989,166
Freudenstadt,Baden-Württemberg,08237000,2021-10-03T00:00:00+02:00,6154,162
Göppingen,Baden-Württemberg,08117000,2021-10-03T00:00:00+02:00,14778,251
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-10-03T00:00:00+02:00,5918,65
Heidenheim,Baden-Württemberg,08135000,2021-10-03T00:00:00+02:00,7153,167
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-10-03T00:00:00+02:00,10165,141
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-10-03T00:00:00+02:00,18644,209
Hohenlohekreis,Baden-Württemberg,08126000,2021-10-03T00:00:00+02:00,6469,139
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-10-03T00:00:00+02:00,12525,225
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-10-03T00:00:00+02:00,21710,489
Konstanz,Baden-Württemberg,08335000,2021-10-03T00:00:00+02:00,13053,302
Ludwigsburg,Baden-Württemberg,08118000,2021-10-03T00:00:00+02:00,30554,523
Lörrach,Baden-Württemberg,08336000,2021-10-03T00:00:00+02:00,11296,307
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-10-03T00:00:00+02:00,5959,91
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-10-03T00:00:00+02:00,19244,311
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-10-03T00:00:00+02:00,7123,143
Ortenaukreis,Baden-Württemberg,08317000,2021-10-03T00:00:00+02:00,22076,590
Ostalbkreis,Baden-Württemberg,08136000,2021-10-03T00:00:00+02:00,17455,421
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-10-03T00:00:00+02:00,9165,210
Rastatt,Baden-Württemberg,08216000,2021-10-03T00:00:00+02:00,11499,205
Ravensburg,Baden-Württemberg,08436000,2021-10-03T00:00:00+02:00,12777,146
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-10-03T00:00:00+02:00,23357,371
Reutlingen,Baden-Württemberg,08415000,2021-10-03T00:00:00+02:00,15684,275
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-10-03T00:00:00+02:00,25908,450
Rottweil,Baden-Württemberg,08325000,2021-10-03T00:00:00+02:00,9069,169
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-10-03T00:00:00+02:00,11784,218
Schwäbisch Hall,Baden-Württemberg,08127000,2021-10-03T00:00:00+02:00,12406,266
