Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2022-12-29T00:00:00+01:00,89386,297
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2022-12-29T00:00:00+01:00,23376,127
Biberach,Baden-Württemberg,08426000,2022-12-29T00:00:00+01:00,97515,331
Bodenseekreis,Baden-Württemberg,08435000,2022-12-29T00:00:00+01:00,91211,386
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2022-12-29T00:00:00+01:00,114635,394
Böblingen,Baden-Württemberg,08115000,2022-12-29T00:00:00+01:00,181016,534
Calw,Baden-Württemberg,08235000,2022-12-29T00:00:00+01:00,69760,344
Emmendingen,Baden-Württemberg,08316000,2022-12-29T00:00:00+01:00,79076,283
Enzkreis,Baden-Württemberg,08236000,2022-12-29T00:00:00+01:00,93733,357
Esslingen,Baden-Württemberg,08116000,2022-12-29T00:00:00+01:00,239484,990
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2022-12-29T00:00:00+01:00,103950,308
Freudenstadt,Baden-Württemberg,08237000,2022-12-29T00:00:00+01:00,55283,262
Göppingen,Baden-Württemberg,08117000,2022-12-29T00:00:00+01:00,111119,419
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2022-12-29T00:00:00+01:00,60815,168
Heidenheim,Baden-Württemberg,08135000,2022-12-29T00:00:00+01:00,62382,366
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2022-12-29T00:00:00+01:00,58447,291
Heilbronn (Landkreis),Baden-Württemberg,08125000,2022-12-29T00:00:00+01:00,164503,495
Hohenlohekreis,Baden-Württemberg,08126000,2022-12-29T00:00:00+01:00,54294,197
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2022-12-29T00:00:00+01:00,128473,405
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2022-12-29T00:00:00+01:00,206167,760
Konstanz,Baden-Württemberg,08335000,2022-12-29T00:00:00+01:00,123006,451
Ludwigsburg,Baden-Württemberg,08118000,2022-12-29T00:00:00+01:00,229072,761
Lörrach,Baden-Württemberg,08336000,2022-12-29T00:00:00+01:00,93118,468
Main-Tauber-Kreis,Baden-Württemberg,08128000,2022-12-29T00:00:00+01:00,60720,236
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2022-12-29T00:00:00+01:00,133436,539
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2022-12-29T00:00:00+01:00,69974,230
Ortenaukreis,Baden-Württemberg,08317000,2022-12-29T00:00:00+01:00,208313,921
Ostalbkreis,Baden-Württemberg,08136000,2022-12-29T00:00:00+01:00,148988,618
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2022-12-29T00:00:00+01:00,58469,343
Rastatt,Baden-Württemberg,08216000,2022-12-29T00:00:00+01:00,111680,427
