Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2021-10-27T00:00:00+02:00,10728,183
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2021-10-27T00:00:00+02:00,2834,71
Biberach,Baden-Württemberg,08426000,2021-10-27T00:00:00+02:00,11150,194
Bodenseekreis,Baden-Württemberg,08435000,2021-10-27T00:00:00+02:00,10174,170
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2021-10-27T00:00:00+02:00,10615,196
Böblingen,Baden-Württemberg,08115000,2021-10-27T00:00:00+02:00,21120,293
Calw,Baden-Württemberg,08235000,2021-10-27T00:00:00+02:00,9863,188
Emmendingen,Baden-Württemberg,08316000,2021-10-27T00:00:00+02:00,7718,178
Enzkreis,Baden-Württemberg,08236000,2021-10-27T00:00:00+02:00,11794,269
Esslingen,Baden-Württemberg,08116000,2021-10-27T00:00:00+02:00,31847,569
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2021-10-27T00:00:00+02:00,9866,174
Freudenstadt,Baden-Württemberg,08237000,2021-10-27T00:00:00+02:00,6616,163
Göppingen,Baden-Württemberg,08117000,2021-10-27T00:00:00+02:00,15814,256
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2021-10-27T00:00:00+02:00,6194,66
Heidenheim,Baden-Württemberg,08135000,2021-10-27T00:00:00+02:00,7969,172
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2021-10-27T00:00:00+02:00,10831,145
Heilbronn (Landkreis),Baden-Württemberg,08125000,2021-10-27T00:00:00+02:00,20193,216
Hohenlohekreis,Baden-Württemberg,08126000,2021-10-27T00:00:00+02:00,6763,139
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2021-10-27T00:00:00+02:00,13619,230
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2021-10-27T00:00:00+02:00,23644,502
Konstanz,Baden-Württemberg,08335000,2021-10-27T00:00:00+02:00,13870,307
Ludwigsburg,Baden-Württemberg,08118000,2021-10-27T00:00:00+02:00,32607,531
Lörrach,Baden-Württemberg,08336000,2021-10-27T00:00:00+02:00,11990,314
Main-Tauber-Kreis,Baden-Württemberg,08128000,2021-10-27T00:00:00+02:00,6204,94
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2021-10-27T00:00:00+02:00,20459,316
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2021-10-27T00:00:00+02:00,7498,143
Ortenaukreis,Baden-Württemberg,08317000,2021-10-27T00:00:00+02:00,23695,601
Ostalbkreis,Baden-Württemberg,08136000,2021-10-27T00:00:00+02:00,18596,428
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2021-10-27T00:00:00+02:00,10198,214
Rastatt,Baden-Württemberg,08216000,2021-10-27T00:00:00+02:00,12290,218
Ravensburg,Baden-Württemberg,08436000,2021-10-27T00:00:00+02:00,13731,153
Rems-Murr-Kreis,Baden-Württemberg,08119000,2021-10-27T00:00:00+02:00,25457,384
Reutlingen,Baden-Württemberg,08415000,2021-10-27T00:00:00+02:00,17095,280
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2021-10-27T00:00:00+02:00,27524,467
Rottweil,Baden-Württemberg,08325000,2021-10-27T00:00:00+02:00,9495,171
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2021-10-27T00:00:00+02:00,12911,222
Schwäbisch Hall,Baden-Württemberg,08127000,2021-10-27T00:00:00+02:00,12865,269
Sigmaringen,Baden-Württemberg,08437000,2021-10-27T00:00:00+02:00,7369,92
Stuttgart,Baden-Württemberg,08111000,2021-10-27T00:00:00+02:00,37796,509
Tuttlingen,Baden-Württemberg,08327000,2021-10-27T00:00:00+02:00,9236,164
Tübingen,Baden-Württemberg,08416000,2021-10-27T00:00:00+02:00,11472,190
Ulm (Stadtkreis),Baden-Württemberg,08421000,2021-10-27T00:00:00+02:00,7409,90
Waldshut,Baden-Württemberg,08337000,2021-10-27T00:00:00+02:00,8852,224
Zollernalbkreis,Baden-Württemberg,08417000,2021-10-27T00:00:00+02:00,11241,181
Aichach-Friedberg,Bayern,09771000,2021-10-27T00:00:00+02:00,6522,105
Altötting,Bayern,09171000,2021-10-27T00:00:00+02:00,7673,217
Amberg,Bayern,09361000,2021-10-27T00:00:00+02:00,2351,32
Amberg-Sulzbach,Bayern,09371000,2021-10-27T00:00:00+02:00,5495,162
Ansbach (Stadt),Bayern,09561000,2021-10-27T00:00:00+02:00,2251,46
Ansbach (Landkreis),Bayern,09571000,2021-10-27T00:00:00+02:00,10049,200
Aschaffenburg (Stadt),Bayern,09661000,2021-10-27T00:00:00+02:00,4243,119
Aschaffenburg (Landkreis),Bayern,09671000,2021-10-27T00:00:00+02:00,9338,216
Augsburg (Stadt),Bayern,09761000,2021-10-27T00:00:00+02:00,22331,428
Augsburg (Landkreis),Bayern,09772000,2021-10-27T00:00:00+02:00,14058,247
Bad Kissingen,Bayern,09672000,2021-10-27T00:00:00+02:00,4232,108
Bad Tölz-Wolfratshausen,Bayern,09173000,2021-10-27T00:00:00+02:00,7255,90
Bamberg (Stadt),Bayern,09461000,2021-10-27T00:00:00+02:00,3812,105
Bamberg (Landkreis),Bayern,09471000,2021-10-27T00:00:00+02:00,6502,154
Bayreuth (Stadt),Bayern,09462000,2021-10-27T00:00:00+02:00,3940,112
Bayreuth (Landkreis),Bayern,09472000,2021-10-27T00:00:00+02:00,5421,165
Berchtesgadener Land,Bayern,09172000,2021-10-27T00:00:00+02:00,8810,109
Cham,Bayern,09372000,2021-10-27T00:00:00+02:00,8765,190
Coburg (Stadt),Bayern,09463000,2021-10-27T00:00:00+02:00,2676,93
Coburg (Landkreis),Bayern,09473000,2021-10-27T00:00:00+02:00,5483,163
Dachau,Bayern,09174000,2021-10-27T00:00:00+02:00,10320,148
Deggendorf,Bayern,09271000,2021-10-27T00:00:00+02:00,8434,161
Dillingen a.d. Donau,Bayern,09773000,2021-10-27T00:00:00+02:00,4882,136
Dingolfing-Landau,Bayern,09279000,2021-10-27T00:00:00+02:00,7362,107
Donau-Ries,Bayern,09779000,2021-10-27T00:00:00+02:00,7303,176
Ebersberg,Bayern,09175000,2021-10-27T00:00:00+02:00,8116,186
Eichstätt,Bayern,09176000,2021-10-27T00:00:00+02:00,6336,103
