Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-09-18T00:00:00+02:00,555934,10548
Bayern,09,2021-09-18T00:00:00+02:00,708284,15523
Berlin,11,2021-09-18T00:00:00+02:00,201449,3616
Brandenburg,12,2021-09-18T00:00:00+02:00,114509,3834
Bremen,04,2021-09-18T00:00:00+02:00,31471,505
Hamburg,02,2021-09-18T00:00:00+02:00,89416,1677
Hessen,06,2021-09-18T00:00:00+02:00,325651,7693
Mecklenburg-Vorpommern,13,2021-09-18T00:00:00+02:00,47779,1195
Niedersachsen,03,2021-09-18T00:00:00+02:00,293432,5909
Nordrhein-Westfalen,05,2021-09-18T00:00:00+02:00,940183,17627
Rheinland-Pfalz,07,2021-09-18T00:00:00+02:00,176133,3959
Saarland,10,2021-09-18T00:00:00+02:00,46500,1046
Sachsen,14,2021-09-18T00:00:00+02:00,293624,10193
Sachsen-Anhalt,15,2021-09-18T00:00:00+02:00,102578,3518
Schleswig-Holstein,01,2021-09-18T00:00:00+02:00,74728,1677
Thüringen,16,2021-09-18T00:00:00+02:00,133108,4400
