Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-10-10T00:00:00+02:00,586197,10760
Bayern,09,2021-10-10T00:00:00+02:00,746937,15770
Berlin,11,2021-10-10T00:00:00+02:00,210245,3647
Brandenburg,12,2021-10-10T00:00:00+02:00,117979,3866
Bremen,04,2021-10-10T00:00:00+02:00,33857,518
Hamburg,02,2021-10-10T00:00:00+02:00,93240,1754
Hessen,06,2021-10-10T00:00:00+02:00,338787,7781
Mecklenburg-Vorpommern,13,2021-10-10T00:00:00+02:00,49967,1206
Niedersachsen,03,2021-10-10T00:00:00+02:00,305218,6000
Nordrhein-Westfalen,05,2021-10-10T00:00:00+02:00,972495,17925
Rheinland-Pfalz,07,2021-10-10T00:00:00+02:00,183722,4017
Saarland,10,2021-10-10T00:00:00+02:00,48032,1055
Sachsen,14,2021-10-10T00:00:00+02:00,302453,10235
Sachsen-Anhalt,15,2021-10-10T00:00:00+02:00,105569,3549
Schleswig-Holstein,01,2021-10-10T00:00:00+02:00,77345,1693
Thüringen,16,2021-10-10T00:00:00+02:00,138230,4426
