Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-11-11T00:00:00+01:00,681537,11179
Bayern,09,2021-11-11T00:00:00+01:00,898267,16434
Berlin,11,2021-11-11T00:00:00+01:00,238005,3753
Brandenburg,12,2021-11-11T00:00:00+01:00,135047,3961
Bremen,04,2021-11-11T00:00:00+01:00,36318,534
Hamburg,02,2021-11-11T00:00:00+01:00,102820,1843
Hessen,06,2021-11-11T00:00:00+01:00,370878,7945
Mecklenburg-Vorpommern,13,2021-11-11T00:00:00+01:00,57102,1271
Niedersachsen,03,2021-11-11T00:00:00+01:00,334188,6148
Nordrhein-Westfalen,05,2021-11-11T00:00:00+01:00,1051982,18424
Rheinland-Pfalz,07,2021-11-11T00:00:00+01:00,202501,4145
Saarland,10,2021-11-11T00:00:00+01:00,51785,1078
Sachsen,14,2021-11-11T00:00:00+01:00,360620,10473
Sachsen-Anhalt,15,2021-11-11T00:00:00+01:00,119943,3624
Schleswig-Holstein,01,2021-11-11T00:00:00+01:00,85772,1747
Thüringen,16,2021-11-11T00:00:00+01:00,167485,4639
