Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-01-22T00:00:00+01:00,4995335,18830
Bayern,09,2023-01-22T00:00:00+01:00,6644392,27955
Berlin,11,2023-01-22T00:00:00+01:00,1414547,5392
Brandenburg,12,2023-01-22T00:00:00+01:00,1101530,6407
Bremen,04,2023-01-22T00:00:00+01:00,300457,950
Hamburg,02,2023-01-22T00:00:00+01:00,801328,3489
Hessen,06,2023-01-22T00:00:00+01:00,2875652,12080
Mecklenburg-Vorpommern,13,2023-01-22T00:00:00+01:00,704583,2728
Niedersachsen,03,2023-01-22T00:00:00+01:00,3798836,12908
Nordrhein-Westfalen,05,2023-01-22T00:00:00+01:00,7877179,30615
Rheinland-Pfalz,07,2023-01-22T00:00:00+01:00,1736631,6779
Saarland,10,2023-01-22T00:00:00+01:00,483077,2054
Sachsen,14,2023-01-22T00:00:00+01:00,1941166,16708
Sachsen-Anhalt,15,2023-01-22T00:00:00+01:00,951647,6205
Schleswig-Holstein,01,2023-01-22T00:00:00+01:00,1164928,3412
Thüringen,16,2023-01-22T00:00:00+01:00,877096,8191
