Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-07-01T00:00:00+02:00,3873564,16344
Bayern,09,2022-07-01T00:00:00+02:00,5175377,24409
Berlin,11,2022-07-01T00:00:00+02:00,1108119,4647
Brandenburg,12,2022-07-01T00:00:00+02:00,826867,5718
Bremen,04,2022-07-01T00:00:00+02:00,218149,793
Hamburg,02,2022-07-01T00:00:00+02:00,637202,2725
Hessen,06,2022-07-01T00:00:00+02:00,2043931,10376
Mecklenburg-Vorpommern,13,2022-07-01T00:00:00+02:00,516692,2261
Niedersachsen,03,2022-07-01T00:00:00+02:00,2647174,9688
Nordrhein-Westfalen,05,2022-07-01T00:00:00+02:00,5771588,25763
Rheinland-Pfalz,07,2022-07-01T00:00:00+02:00,1252785,5757
Saarland,10,2022-07-01T00:00:00+02:00,341961,1720
Sachsen,14,2022-07-01T00:00:00+02:00,1563935,15601
Sachsen-Anhalt,15,2022-07-01T00:00:00+02:00,746026,5411
Schleswig-Holstein,01,2022-07-01T00:00:00+02:00,842807,2614
Thüringen,16,2022-07-01T00:00:00+02:00,727783,7362
