Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2022-03-12T00:00:00+01:00,2440373,14633
Bayern,09,2022-03-12T00:00:00+01:00,3193547,21877
Berlin,11,2022-03-12T00:00:00+01:00,797118,4296
Brandenburg,12,2022-03-12T00:00:00+01:00,586036,5293
Bremen,04,2022-03-12T00:00:00+01:00,124915,694
Hamburg,02,2022-03-12T00:00:00+01:00,374173,2341
Hessen,06,2022-03-12T00:00:00+01:00,1182921,9360
Mecklenburg-Vorpommern,13,2022-03-12T00:00:00+01:00,296392,1854
Niedersachsen,03,2022-03-12T00:00:00+01:00,1251823,7683
Nordrhein-Westfalen,05,2022-03-12T00:00:00+01:00,3486172,22792
Rheinland-Pfalz,07,2022-03-12T00:00:00+01:00,681320,5103
Saarland,10,2022-03-12T00:00:00+01:00,187038,1439
Sachsen,14,2022-03-12T00:00:00+01:00,1055363,14438
Sachsen-Anhalt,15,2022-03-12T00:00:00+01:00,482115,4855
Schleswig-Holstein,01,2022-03-12T00:00:00+01:00,380063,2186
Thüringen,16,2022-03-12T00:00:00+01:00,475375,6677
