Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2021-12-06T00:00:00+01:00,880657,11966
Bayern,09,2021-12-06T00:00:00+01:00,1191561,17954
Berlin,11,2021-12-06T00:00:00+01:00,285058,3855
Brandenburg,12,2021-12-06T00:00:00+01:00,192271,4206
Bremen,04,2021-12-06T00:00:00+01:00,40950,555
Hamburg,02,2021-12-06T00:00:00+01:00,118126,1903
Hessen,06,2021-12-06T00:00:00+01:00,428472,8211
Mecklenburg-Vorpommern,13,2021-12-06T00:00:00+01:00,77675,1351
Niedersachsen,03,2021-12-06T00:00:00+01:00,390966,6432
Nordrhein-Westfalen,05,2021-12-06T00:00:00+01:00,1221048,19202
Rheinland-Pfalz,07,2021-12-06T00:00:00+01:00,244740,4324
Saarland,10,2021-12-06T00:00:00+01:00,64688,1126
Sachsen,14,2021-12-06T00:00:00+01:00,544655,11230
Sachsen-Anhalt,15,2021-12-06T00:00:00+01:00,174307,3845
Schleswig-Holstein,01,2021-12-06T00:00:00+01:00,100103,1807
Thüringen,16,2021-12-06T00:00:00+01:00,230684,5154
