Area,Bundesland,AGS,Timestamp,Confirmed,Deaths
Alb-Donau-Kreis,Baden-Württemberg,08425000,2023-01-23T00:00:00+01:00,89849,298
Baden-Baden (Stadtkreis),Baden-Württemberg,08211000,2023-01-23T00:00:00+01:00,23574,133
Biberach,Baden-Württemberg,08426000,2023-01-23T00:00:00+01:00,98015,333
Bodenseekreis,Baden-Württemberg,08435000,2023-01-23T00:00:00+01:00,91540,388
Breisgau-Hochschwarzwald,Baden-Württemberg,08315000,2023-01-23T00:00:00+01:00,115326,404
Böblingen,Baden-Württemberg,08115000,2023-01-23T00:00:00+01:00,182080,539
Calw,Baden-Württemberg,08235000,2023-01-23T00:00:00+01:00,70121,354
Emmendingen,Baden-Württemberg,08316000,2023-01-23T00:00:00+01:00,79641,290
Enzkreis,Baden-Württemberg,08236000,2023-01-23T00:00:00+01:00,94338,359
Esslingen,Baden-Württemberg,08116000,2023-01-23T00:00:00+01:00,240830,1003
Freiburg im Breisgau (Stadtkreis),Baden-Württemberg,08311000,2023-01-23T00:00:00+01:00,104634,317
Freudenstadt,Baden-Württemberg,08237000,2023-01-23T00:00:00+01:00,55593,262
Göppingen,Baden-Württemberg,08117000,2023-01-23T00:00:00+01:00,111860,420
Heidelberg (Stadtkreis),Baden-Württemberg,08221000,2023-01-23T00:00:00+01:00,61344,171
Heidenheim,Baden-Württemberg,08135000,2023-01-23T00:00:00+01:00,62819,375
Heilbronn (Stadtkreis),Baden-Württemberg,08121000,2023-01-23T00:00:00+01:00,58783,294
Heilbronn (Landkreis),Baden-Württemberg,08125000,2023-01-23T00:00:00+01:00,165655,499
Hohenlohekreis,Baden-Württemberg,08126000,2023-01-23T00:00:00+01:00,54528,198
Karlsruhe (Stadtkreis),Baden-Württemberg,08212000,2023-01-23T00:00:00+01:00,129289,412
Karlsruhe (Landkreis),Baden-Württemberg,08215000,2023-01-23T00:00:00+01:00,207767,767
Konstanz,Baden-Württemberg,08335000,2023-01-23T00:00:00+01:00,123645,452
Ludwigsburg,Baden-Württemberg,08118000,2023-01-23T00:00:00+01:00,230720,762
Lörrach,Baden-Württemberg,08336000,2023-01-23T00:00:00+01:00,93707,476
Main-Tauber-Kreis,Baden-Württemberg,08128000,2023-01-23T00:00:00+01:00,60981,245
Mannheim (Stadtkreis),Baden-Württemberg,08222000,2023-01-23T00:00:00+01:00,134443,542
Neckar-Odenwald-Kreis,Baden-Württemberg,08225000,2023-01-23T00:00:00+01:00,70439,233
Ortenaukreis,Baden-Württemberg,08317000,2023-01-23T00:00:00+01:00,209604,947
Ostalbkreis,Baden-Württemberg,08136000,2023-01-23T00:00:00+01:00,149838,624
Pforzheim (Stadtkreis),Baden-Württemberg,08231000,2023-01-23T00:00:00+01:00,58822,345
Rastatt,Baden-Württemberg,08216000,2023-01-23T00:00:00+01:00,112451,440
Ravensburg,Baden-Württemberg,08436000,2023-01-23T00:00:00+01:00,129653,237
Rems-Murr-Kreis,Baden-Württemberg,08119000,2023-01-23T00:00:00+01:00,194990,719
Reutlingen,Baden-Württemberg,08415000,2023-01-23T00:00:00+01:00,130725,543
Rhein-Neckar-Kreis,Baden-Württemberg,08226000,2023-01-23T00:00:00+01:00,241883,872
Rottweil,Baden-Württemberg,08325000,2023-01-23T00:00:00+01:00,66991,307
Schwarzwald-Baar-Kreis,Baden-Württemberg,08326000,2023-01-23T00:00:00+01:00,95508,431
Schwäbisch Hall,Baden-Württemberg,08127000,2023-01-23T00:00:00+01:00,85611,376
Sigmaringen,Baden-Württemberg,08437000,2023-01-23T00:00:00+01:00,66574,193
Stuttgart,Baden-Württemberg,08111000,2023-01-23T00:00:00+01:00,250567,765
Tuttlingen,Baden-Württemberg,08327000,2023-01-23T00:00:00+01:00,65599,286
Tübingen,Baden-Württemberg,08416000,2023-01-23T00:00:00+01:00,102544,276
Ulm (Stadtkreis),Baden-Württemberg,08421000,2023-01-23T00:00:00+01:00,59217,165
Waldshut,Baden-Württemberg,08337000,2023-01-23T00:00:00+01:00,72689,384
Zollernalbkreis,Baden-Württemberg,08417000,2023-01-23T00:00:00+01:00,90548,394
Aichach-Friedberg,Bayern,09771000,2023-01-23T00:00:00+01:00,67485,181
Altötting,Bayern,09171000,2023-01-23T00:00:00+01:00,61047,397
Amberg,Bayern,09361000,2023-01-23T00:00:00+01:00,19496,84
Amberg-Sulzbach,Bayern,09371000,2023-01-23T00:00:00+01:00,48644,256
Ansbach (Stadt),Bayern,09561000,2023-01-23T00:00:00+01:00,21660,70
Ansbach (Landkreis),Bayern,09571000,2023-01-23T00:00:00+01:00,95421,293
Aschaffenburg (Stadt),Bayern,09661000,2023-01-23T00:00:00+01:00,34534,198
Aschaffenburg (Landkreis),Bayern,09671000,2023-01-23T00:00:00+01:00,85357,363
Augsburg (Stadt),Bayern,09761000,2023-01-23T00:00:00+01:00,142883,770
Augsburg (Landkreis),Bayern,09772000,2023-01-23T00:00:00+01:00,124769,465
Bad Kissingen,Bayern,09672000,2023-01-23T00:00:00+01:00,55487,234
Bad Tölz-Wolfratshausen,Bayern,09173000,2023-01-23T00:00:00+01:00,61463,199
Bamberg (Stadt),Bayern,09461000,2023-01-23T00:00:00+01:00,33344,180
Bamberg (Landkreis),Bayern,09471000,2023-01-23T00:00:00+01:00,79825,285
Bayreuth (Stadt),Bayern,09462000,2023-01-23T00:00:00+01:00,38469,198
Bayreuth (Landkreis),Bayern,09472000,2023-01-23T00:00:00+01:00,54184,262
Berchtesgadener Land,Bayern,09172000,2023-01-23T00:00:00+01:00,54152,215
Cham,Bayern,09372000,2023-01-23T00:00:00+01:00,67844,323
Coburg (Stadt),Bayern,09463000,2023-01-23T00:00:00+01:00,20112,123
Coburg (Landkreis),Bayern,09473000,2023-01-23T00:00:00+01:00,42500,221
Dachau,Bayern,09174000,2023-01-23T00:00:00+01:00,84179,270
Deggendorf,Bayern,09271000,2023-01-23T00:00:00+01:00,60432,324
Dillingen a.d. Donau,Bayern,09773000,2023-01-23T00:00:00+01:00,53561,255
Dingolfing-Landau,Bayern,09279000,2023-01-23T00:00:00+01:00,51700,294
Donau-Ries,Bayern,09779000,2023-01-23T00:00:00+01:00,72197,285
Ebersberg,Bayern,09175000,2023-01-23T00:00:00+01:00,74182,312
Eichstätt,Bayern,09176000,2023-01-23T00:00:00+01:00,68478,152
Erding,Bayern,09177000,2023-01-23T00:00:00+01:00,76119,223
Erlangen,Bayern,09562000,2023-01-23T00:00:00+01:00,46462,155
Erlangen-Höchstadt,Bayern,09572000,2023-01-23T00:00:00+01:00,71531,199
Forchheim,Bayern,09474000,2023-01-23T00:00:00+01:00,61513,244
Freising,Bayern,09178000,2023-01-23T00:00:00+01:00,90360,254
Freyung-Grafenau,Bayern,09272000,2023-01-23T00:00:00+01:00,42540,246
Fürstenfeldbruck,Bayern,09179000,2023-01-23T00:00:00+01:00,107156,264
Fürth (Stadt),Bayern,09563000,2023-01-23T00:00:00+01:00,64510,335
Fürth (Landkreis),Bayern,09573000,2023-01-23T00:00:00+01:00,59650,315
Garmisch-Partenkirchen,Bayern,09180000,2023-01-23T00:00:00+01:00,39941,170
Günzburg,Bayern,09774000,2023-01-23T00:00:00+01:00,64034,237
Haßberge,Bayern,09674000,2023-01-23T00:00:00+01:00,45433,175
Hof (Stadt),Bayern,09464000,2023-01-23T00:00:00+01:00,23090,192
Hof (Landkreis),Bayern,09475000,2023-01-23T00:00:00+01:00,48325,308
Ingolstadt,Bayern,09161000,2023-01-23T00:00:00+01:00,67879,279
Kaufbeuren,Bayern,09762000,2023-01-23T00:00:00+01:00,21182,138
Kelheim,Bayern,09273000,2023-01-23T00:00:00+01:00,65126,173
Kempten (Allgäu),Bayern,09763000,2023-01-23T00:00:00+01:00,34481,129
Kitzingen,Bayern,09675000,2023-01-23T00:00:00+01:00,46080,186
Kronach,Bayern,09476000,2023-01-23T00:00:00+01:00,35917,199
Kulmbach,Bayern,09477000,2023-01-23T00:00:00+01:00,38674,193
Landsberg am Lech,Bayern,09181000,2023-01-23T00:00:00+01:00,57602,125
Landshut (Stadt),Bayern,09261000,2023-01-23T00:00:00+01:00,35198,215
