Bundesland,AGS,Timestamp,EConfirmed,EDeaths
Baden-Württemberg,08,2023-03-01T00:00:00+01:00,5053895,19194
Bayern,09,2023-03-01T00:00:00+01:00,6729608,28507
Berlin,11,2023-03-01T00:00:00+01:00,1428292,5534
Brandenburg,12,2023-03-01T00:00:00+01:00,1112192,6475
Bremen,04,2023-03-01T00:00:00+01:00,303066,962
Hamburg,02,2023-03-01T00:00:00+01:00,806136,3605
Hessen,06,2023-03-01T00:00:00+01:00,2921636,12331
Mecklenburg-Vorpommern,13,2023-03-01T00:00:00+01:00,710683,2760
Niedersachsen,03,2023-03-01T00:00:00+01:00,3854281,13595
Nordrhein-Westfalen,05,2023-03-01T00:00:00+01:00,8024105,31252
Rheinland-Pfalz,07,2023-03-01T00:00:00+01:00,1764901,6947
Saarland,10,2023-03-01T00:00:00+01:00,490971,2121
Sachsen,14,2023-03-01T00:00:00+01:00,1953197,16793
Sachsen-Anhalt,15,2023-03-01T00:00:00+01:00,959479,6269
Schleswig-Holstein,01,2023-03-01T00:00:00+01:00,1173951,3468
Thüringen,16,2023-03-01T00:00:00+01:00,882515,8273
